entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2021-09-01 09:06:00,2021-09-01 11:04:00,-1,8108.0,8139.0,-31.0,3S,118,67,53,653,8316.0,8264.0,65,1,below,top,8138.0,bottom,8084.0,top,8316.0,,,,
2021-09-01 13:46:00,2021-09-01 13:55:00,1,8114.0,8095.0,-19.0,2B,9,70,56,677,8138.0,8096.0,69,0,inside,bottom,8096.0,top,8144.0,bottom,8060.0,,,,
2021-09-02 11:06:00,2021-09-02 14:58:00,1,8066.0,8023.0,-43.0,2B,232,76,61,723,8038.0,8024.0,75,0,inside,bottom,8024.0,top,8064.0,bottom,7962.0,,,,
2021-09-03 21:00:00,2021-09-03 22:57:00,1,8318.0,8287.0,-31.0,3B,117,84,68,794,8102.0,8036.0,82,1,above,bottom,8288.0,top,8380.0,bottom,8020.0,19.857142857142858,0.36,76.67460192732506,66.86527112705011
2021-09-03 22:57:00,2021-09-06 14:23:00,-1,8296.0,8375.0,-79.0,2S,3806,86,70,809,8374.0,8292.0,85,0,inside,bottom,8292.0,top,8374.0,bottom,8288.0,,,,
2021-09-06 21:11:00,2021-09-06 21:15:00,1,8336.0,8317.0,-19.0,2B,4,90,73,842,8372.0,8318.0,89,0,inside,bottom,8318.0,top,8392.0,bottom,8304.0,,,,
2021-09-07 09:45:00,2021-09-07 09:54:00,-1,8318.0,8343.0,-25.0,2S,9,93,76,862,8342.0,8298.0,92,0,inside,top,8342.0,bottom,8284.0,top,8474.0,20.857142857142858,0.245,6.348323289792461,13.267474732611717
2021-09-07 21:11:00,2021-09-07 21:18:00,1,8416.0,8373.0,-43.0,2B,7,94,77,887,8428.0,8374.0,93,0,inside,bottom,8374.0,top,8428.0,bottom,8284.0,,,,
2021-09-08 13:31:00,2021-09-08 21:12:00,1,8430.0,8506.142857142857,76.14285714285688,2B,461,96,79,922,8428.0,8406.0,95,0,inside,bottom,8406.0,top,8480.0,bottom,8268.0,,,,
2021-09-08 21:57:00,2021-09-08 23:00:00,1,8446.0,8422.0,-24.0,2B,63,100,83,945,8462.0,8424.0,99,0,inside,bottom,8424.0,top,8594.0,bottom,8410.0,,,,
2021-09-09 09:00:00,2021-09-09 09:47:00,-1,8422.0,8461.0,-39.0,2S,47,101,84,953,8460.0,8424.0,100,0,inside,top,8460.0,bottom,8424.0,top,8594.0,24.571428571428573,0.435,14.623826521537922,21.788828522636287
2021-09-09 14:46:00,2021-09-09 21:30:00,1,8442.0,8409.0,-33.0,2B,404,106,89,986,8478.0,8410.0,105,0,inside,bottom,8410.0,top,8478.0,bottom,8332.0,,,,
2021-09-09 22:36:00,2021-09-10 09:46:00,-1,8440.0,8402.714285714286,37.285714285713766,2S,670,109,92,1003,8476.0,8410.0,108,0,inside,top,8476.0,bottom,8402.0,top,8496.0,,,,
2021-09-10 14:51:00,2021-09-10 21:19:00,-1,8174.0,8193.0,-19.0,3S,388,113,95,1038,8476.0,8320.0,111,1,below,top,8192.0,bottom,8158.0,top,8522.0,,,,
2021-09-13 10:11:00,2021-09-13 14:48:00,1,8266.0,8278.857142857143,12.857142857143117,3B,277,116,97,1063,8192.0,8158.0,114,1,above,bottom,8228.0,top,8340.0,bottom,8132.0,,,,
2021-09-13 22:01:00,2021-09-14 09:03:00,-1,8244.0,8235.57142857143,8.428571428570649,3S,662,121,101,1095,8332.0,8282.0,119,1,below,top,8258.0,bottom,8224.0,top,8332.0,,,,
2021-09-14 09:11:00,2021-09-14 10:52:00,-1,8206.0,8245.0,-39.0,2S,101,123,103,1107,8244.0,8224.0,122,0,inside,top,8244.0,bottom,8164.0,top,8258.0,,,,
2021-09-14 13:31:00,2021-09-14 14:19:00,1,8298.0,8263.0,-35.0,3B,48,126,105,1127,8222.0,8164.0,124,1,above,bottom,8264.0,top,8298.0,bottom,8158.0,,,,
2021-09-15 10:03:00,2021-09-15 10:09:00,-1,8278.0,8301.0,-23.0,2S,6,133,112,1171,8300.0,8260.0,132,0,inside,top,8300.0,bottom,8214.0,top,8340.0,,,,
2021-09-15 14:36:00,2021-09-15 14:54:00,1,8436.0,8415.0,-21.0,3B,18,134,112,1189,8300.0,8260.0,132,1,above,bottom,8416.0,top,8454.0,bottom,8214.0,,,,
2021-09-16 22:46:00,2021-09-17 09:00:00,-1,8472.0,8506.0,-34.0,2S,614,139,116,1260,8504.0,8484.0,138,0,inside,top,8504.0,bottom,8484.0,top,8574.0,,,,
2021-09-17 14:31:00,2021-09-22 09:03:00,-1,8182.0,8223.0,-41.0,3S,6872,141,117,1290,8566.0,8510.0,139,1,below,top,8222.0,bottom,8164.0,top,8566.0,,,,
2021-09-22 10:11:00,2021-09-22 21:59:00,1,8156.0,8391.714285714286,235.71428571428623,2B,708,144,120,1307,8216.0,8134.0,143,0,inside,bottom,8134.0,top,8216.0,bottom,8108.0,,,,
2021-09-22 21:59:00,2021-09-22 22:58:00,1,8412.0,8337.0,-75.0,3B,59,147,122,1340,8390.0,8338.0,146,0,above,top,8462.0,bottom,8338.0,top,8390.0,,,,
2021-09-23 09:50:00,2021-09-23 11:21:00,-1,8410.0,8437.0,-27.0,2S,91,149,124,1359,8436.0,8338.0,148,0,inside,top,8436.0,bottom,8330.0,top,8462.0,27.857142857142858,0.625,22.44498579984247,21.677334846933448
2021-09-23 21:46:00,2021-09-23 22:12:00,1,8612.0,8589.0,-23.0,3B,26,152,126,1393,8428.0,8370.0,150,1,above,bottom,8590.0,top,8684.0,bottom,8370.0,,,,
2021-09-24 09:06:00,2021-09-24 11:04:00,-1,8644.0,8675.0,-31.0,2S,118,153,127,1407,8674.0,8588.0,152,0,inside,top,8674.0,bottom,8588.0,top,8684.0,,,,
2021-09-24 22:21:00,2021-09-27 09:22:00,-1,8680.0,8719.0,-39.0,2S,3541,159,132,1446,8718.0,8678.0,158,0,inside,top,8718.0,bottom,8616.0,top,8734.0,,,,
2021-09-27 22:11:00,2021-09-28 11:16:00,-1,8584.0,8493.714285714286,90.28571428571377,3S,785,165,137,1488,8704.0,8634.0,163,1,below,top,8618.0,bottom,8516.0,top,8704.0,,,,
2021-09-28 21:13:00,2021-09-28 22:01:00,1,8642.0,8617.0,-25.0,2B,48,168,139,1535,8618.0,8516.0,166,1,inside,bottom,8618.0,top,8656.0,bottom,8408.0,,,,
2021-09-29 11:06:00,2021-09-29 13:34:00,-1,8572.0,8609.0,-37.0,2S,148,173,144,1569,8608.0,8588.0,172,0,inside,top,8608.0,bottom,8520.0,top,8628.0,,,,
2021-09-29 21:01:00,2021-09-30 13:40:00,1,8626.0,8803.142857142857,177.14285714285688,2B,999,174,145,1582,8628.0,8600.0,173,0,inside,bottom,8600.0,top,8666.0,bottom,8520.0,,,,
2021-10-08 11:06:00,2021-10-08 11:25:00,1,9332.0,9279.0,-53.0,3B,19,180,149,1648,8876.0,8806.0,178,1,above,bottom,9280.0,top,9436.0,bottom,8778.0,,,,
2021-10-08 14:26:00,2021-10-08 14:32:00,-1,9372.0,9411.0,-39.0,2S,6,181,150,1659,9410.0,9270.0,180,0,inside,top,9410.0,bottom,9270.0,top,9436.0,,,,
2021-10-11 09:46:00,2021-10-11 10:33:00,-1,9446.0,9487.0,-41.0,2S,47,183,151,1692,9486.0,9406.0,182,0,inside,top,9486.0,bottom,9406.0,top,9592.0,,,,
2021-10-12 10:51:00,2021-10-12 13:52:00,-1,9364.0,9413.0,-49.0,2S,181,189,157,1753,9412.0,9410.0,188,0,inside,top,9412.0,bottom,9276.0,top,9558.0,,,,
2021-10-12 14:36:00,2021-10-12 21:00:00,1,9388.0,9350.0,-38.0,2B,384,192,160,1769,9412.0,9364.0,191,0,inside,bottom,9364.0,top,9448.0,bottom,9346.0,,,,
2021-10-13 09:11:00,2021-10-13 09:32:00,-1,9328.0,9373.0,-45.0,2S,21,195,163,1792,9372.0,9322.0,194,0,inside,top,9372.0,bottom,9222.0,top,9424.0,,,,
2021-10-14 09:26:00,2021-10-14 11:09:00,-1,9316.0,9287.285714285714,28.714285714286234,2S,103,199,167,1854,9344.0,9206.0,198,0,inside,top,9344.0,bottom,9206.0,top,9608.0,,,,
2021-10-14 14:26:00,2021-10-14 14:41:00,1,9290.0,9251.0,-39.0,2B,15,202,170,1877,9344.0,9252.0,201,0,inside,bottom,9252.0,top,9348.0,bottom,9184.0,,,,
2021-10-15 10:01:00,2021-10-15 10:39:00,1,9320.0,9285.0,-35.0,2B,38,208,176,1909,9324.0,9286.0,207,0,inside,bottom,9286.0,top,9388.0,bottom,9206.0,,,,
2021-10-15 14:31:00,2021-10-15 21:12:00,1,9420.0,9375.0,-45.0,3B,401,212,179,1933,9330.0,9286.0,210,1,above,bottom,9376.0,top,9434.0,bottom,9260.0,,,,
2021-10-15 22:36:00,2021-10-18 09:33:00,1,9430.0,9501.42857142857,71.42857142857065,2B,3537,216,183,1956,9472.0,9380.0,215,0,inside,bottom,9380.0,top,9518.0,bottom,9354.0,,,,
2021-10-18 10:05:00,2021-10-18 14:44:00,1,9450.0,9524.857142857143,74.85714285714312,2B,279,218,185,1971,9518.0,9406.0,217,0,inside,bottom,9406.0,top,9654.0,bottom,9380.0,63.0,0.94,44.11073541264159,40.487745551204995
2021-10-18 14:51:00,2021-10-18 22:08:00,1,9574.0,9563.857142857143,-10.142857142856883,2B,437,222,189,1999,9542.0,9520.0,221,0,inside,bottom,9520.0,top,9644.0,bottom,9454.0,,,,
