entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2025-03-03 14:41:00,2025-03-03 14:58:00,-1,8422.0,8437.0,-15.0,3S,17,5,1,28,8490.0,8450.0,3,1,below,top,8436.0,bottom,8412.0,top,8506.0,,,,
2025-03-04 11:22:00,2025-03-04 11:27:00,-1,8266.0,8279.0,-13.0,3S,5,7,2,64,8476.0,8444.0,5,1,below,top,8278.0,bottom,8258.0,top,8476.0,,,,
2025-03-05 11:21:00,2025-03-05 22:08:00,1,8280.0,8259.0,-21.0,2B,647,10,5,97,8298.0,8260.0,9,0,inside,bottom,8260.0,top,8298.0,bottom,8234.0,,,,
2025-03-06 13:36:00,2025-03-06 13:44:00,1,8306.0,8291.0,-15.0,2B,8,16,11,145,8334.0,8292.0,15,0,inside,bottom,8292.0,top,8334.0,bottom,8200.0,,,,
2025-03-06 22:06:00,2025-03-07 09:07:00,1,8394.0,8373.0,-21.0,3B,661,18,12,167,8334.0,8286.0,16,1,above,bottom,8374.0,top,8392.0,bottom,8286.0,,,,
2025-03-07 22:16:00,2025-03-10 09:06:00,1,8488.0,8544.0,56.0,3B,3530,24,17,208,8404.0,8362.0,22,1,above,bottom,8476.0,top,8504.0,bottom,8334.0,,,,
2025-03-10 09:41:00,2025-03-10 09:42:00,1,8546.0,8527.0,-19.0,3B,1,26,18,221,8504.0,8476.0,24,1,above,bottom,8528.0,top,8614.0,bottom,8476.0,,,,
2025-03-10 13:36:00,2025-03-11 14:46:00,-1,8434.0,8315.714285714286,118.28571428571377,2S,1510,27,19,235,8494.0,8476.0,26,0,inside,top,8494.0,bottom,8466.0,top,8614.0,,,,
2025-03-11 22:17:00,2025-03-11 22:27:00,1,8360.0,8349.0,-11.0,3B,10,34,24,303,8328.0,8292.0,32,1,above,bottom,8350.0,top,8386.0,bottom,8278.0,,,,
2025-03-12 10:46:00,2025-03-12 21:01:00,1,8372.0,8391.57142857143,19.57142857142935,2B,615,36,26,320,8386.0,8352.0,35,0,inside,bottom,8352.0,top,8400.0,bottom,8312.0,,,,
2025-03-12 22:41:00,2025-03-13 09:15:00,-1,8370.0,8350.0,20.0,2S,634,39,29,348,8386.0,8362.0,38,0,inside,top,8386.0,bottom,8362.0,top,8440.0,,,,
2025-03-13 22:01:00,2025-03-14 09:01:00,1,8448.0,8431.0,-17.0,3B,660,42,31,383,8386.0,8362.0,40,1,above,bottom,8432.0,top,8488.0,bottom,8340.0,,,,
2025-03-14 09:01:00,2025-03-14 11:00:00,-1,8432.0,8465.0,-33.0,2S,119,43,32,389,8464.0,8432.0,42,0,inside,top,8464.0,bottom,8432.0,top,8488.0,,,,
2025-03-14 14:41:00,2025-03-14 21:21:00,1,8468.0,8451.0,-17.0,2B,400,46,35,415,8464.0,8452.0,45,0,inside,bottom,8452.0,top,8490.0,bottom,8398.0,,,,
2025-03-17 09:56:00,2025-03-17 10:00:00,1,8478.0,8459.0,-19.0,2B,4,50,39,441,8490.0,8460.0,49,0,inside,bottom,8460.0,top,8518.0,bottom,8436.0,,,,
2025-03-17 11:16:00,2025-03-17 22:26:00,-1,8456.0,8338.142857142857,117.85714285714312,2S,670,51,40,451,8472.0,8436.0,50,0,inside,top,8472.0,bottom,8412.0,top,8518.0,,,,
2025-03-18 21:37:00,2025-03-18 21:52:00,1,8392.0,8381.0,-11.0,3B,15,58,45,509,8374.0,8328.0,56,1,above,bottom,8382.0,top,8454.0,bottom,8284.0,,,,
2025-03-19 21:56:00,2025-03-19 22:35:00,-1,8236.0,8263.0,-27.0,3S,39,63,49,552,8414.0,8378.0,61,1,below,top,8262.0,bottom,8244.0,top,8414.0,,,,
2025-03-20 10:56:00,2025-03-20 14:37:00,1,8340.0,8385.714285714286,45.714285714286234,2B,221,64,50,575,8354.0,8324.0,63,0,inside,bottom,8324.0,top,8354.0,bottom,8244.0,,,,
2025-03-21 09:06:00,2025-03-21 09:21:00,1,8378.0,8367.0,-11.0,2B,15,70,56,612,8394.0,8368.0,69,0,inside,bottom,8368.0,top,8394.0,bottom,8342.0,,,,
2025-03-21 11:06:00,2025-03-21 11:23:00,-1,8318.0,8333.0,-15.0,3S,17,71,56,630,8394.0,8368.0,69,1,below,top,8332.0,bottom,8288.0,top,8394.0,,,,
2025-03-21 22:56:00,2025-03-21 23:00:00,-1,8294.0,8309.0,-15.0,2S,4,73,58,663,8308.0,8288.0,72,0,inside,top,8308.0,bottom,8266.0,top,8364.0,,,,
2025-03-24 14:16:00,2025-03-24 14:25:00,-1,8254.0,8267.0,-13.0,3S,9,75,59,688,8310.0,8272.0,73,1,below,top,8266.0,bottom,8248.0,top,8310.0,,,,
2025-03-24 21:56:00,2025-03-24 22:18:00,-1,8242.0,8255.0,-13.0,2S,22,77,61,704,8254.0,8248.0,76,0,inside,top,8254.0,bottom,8214.0,top,8286.0,,,,
2025-03-25 22:02:00,2025-03-25 22:51:00,-1,8164.0,8173.0,-9.0,3S,49,79,62,748,8286.0,8276.0,77,1,below,top,8172.0,bottom,8132.0,top,8304.0,,,,
2025-03-26 13:31:00,2025-03-27 09:23:00,1,8200.0,8223.142857142857,23.142857142856883,2B,1192,80,63,769,8204.0,8162.0,79,0,inside,bottom,8162.0,top,8204.0,bottom,8132.0,,,,
2025-03-27 14:11:00,2025-03-27 14:14:00,1,8268.0,8255.0,-13.0,3B,3,84,65,810,8240.0,8206.0,82,1,above,bottom,8256.0,top,8278.0,bottom,8206.0,,,,
2025-03-27 22:40:00,2025-03-28 09:52:00,1,8370.0,8418.0,48.0,3B,672,86,66,830,8278.0,8248.0,84,1,above,bottom,8362.0,top,8394.0,bottom,8248.0,9.857142857142858,0.16,40.5561570758382,28.912820974368273
2025-03-28 13:31:00,2025-03-28 13:58:00,-1,8422.0,8449.0,-27.0,2S,27,89,68,851,8448.0,8388.0,88,0,inside,top,8448.0,bottom,8388.0,top,8460.0,,,,
2025-03-31 21:12:00,2025-04-02 09:39:00,1,8490.0,8645.714285714286,155.71428571428623,2B,2187,94,73,901,8478.0,8462.0,93,0,inside,bottom,8462.0,top,8510.0,bottom,8438.0,,,,
2025-04-02 09:56:00,2025-04-02 10:36:00,1,8646.0,8615.0,-31.0,3B,40,100,78,965,8526.0,8494.0,98,1,above,bottom,8616.0,top,8704.0,bottom,8494.0,,,,
2025-04-02 14:37:00,2025-04-03 13:56:00,-1,8656.0,8572.714285714286,83.28571428571377,2S,1399,103,81,982,8670.0,8646.0,102,0,inside,top,8670.0,bottom,8646.0,top,8676.0,,,,
2025-04-03 13:56:00,2025-04-07 10:45:00,-1,8566.0,8279.857142857143,286.1428571428569,3S,5569,108,85,1018,8592.0,8568.0,107,0,below,bottom,8514.0,top,8592.0,bottom,8568.0,,,,
2025-04-07 14:46:00,2025-04-07 21:08:00,-1,8158.0,8187.0,-29.0,3S,382,113,88,1055,8280.0,8224.0,111,1,below,top,8186.0,bottom,8152.0,top,8280.0,,,,
2025-04-07 22:56:00,2025-04-08 09:17:00,1,8208.0,8191.0,-17.0,2B,621,114,89,1075,8258.0,8192.0,113,0,inside,bottom,8192.0,top,8258.0,bottom,8152.0,,,,
2025-04-08 22:01:00,2025-04-08 23:00:00,1,8136.0,8113.0,-23.0,2B,59,120,94,1120,8186.0,8114.0,119,0,inside,bottom,8114.0,top,8188.0,bottom,8096.0,,,,
2025-04-09 10:36:00,2025-04-09 14:17:00,-1,8016.0,7972.571428571428,43.42857142857156,3S,221,123,96,1137,8154.0,8114.0,121,1,below,top,8050.0,bottom,7924.0,top,8154.0,,,,
