entry_time,exit_time,direction,entry,exit,pnl,signal_type,stop_price,holding_min,ctx_sig_bar_time,ctx_trigger_price,ctx_stop_base,ctx_atr,ctx_macd15_gap,ctx_ma60_slope,ctx_ret_20,ctx_range_20_atr,ctx_bi_idx,ctx_bi_type,ctx_bi_price,ctx_prev_bi_price,ctx_prev2_bi_price,ctx_pivot_zg,ctx_pivot_zd,ctx_pivot_age,ctx_entry_price,loss_mode
2023-08-24 14:06:00,2023-08-24 22:01:00,-1,7696.0,7666.857142857143,29.142857142856883,2S,7666.857142857143,475.0,2023-08-24 14:05:00,7720.0,7728.0,14.714285714285714,-2.0918648149006813,12.366666666665878,-0.005426356589147252,4.893203883495146,42,top,7728.0,7678.0,7740.0,7728.0,7678.0,0.0,7696.0,win
2023-08-24 22:31:00,2023-08-24 22:45:00,-1,7642.0,7673.0,-31.0,3S,7673.0,14.0,2023-08-24 22:30:00,7652.0,7672.0,19.714285714285715,-8.365494567532831,-6.233333333333576,-0.0005231493591419945,3.3478260869565215,44,top,7672.0,7606.0,7728.0,7728.0,7678.0,1.0,7642.0,chase_stop
2023-08-25 10:31:00,2023-08-25 10:36:00,1,7722.0,7697.0,-25.0,2B,7697.0,5.0,2023-08-25 10:30:00,7720.0,7698.0,20.142857142857142,6.085299723755174,1.2666666666664241,0.006515506906437318,4.865248226950355,45,bottom,7698.0,7758.0,7606.0,7728.0,7698.0,0.0,7722.0,chase_stop
2023-08-25 22:51:00,2023-08-28 09:10:00,1,7844.0,7861.142857142857,17.142857142856883,3B,7861.142857142857,3499.0,2023-08-25 22:50:00,7840.0,7824.0,19.428571428571427,9.297290092005241,10.16666666666697,0.010564287554754026,6.176470588235294,49,bottom,7824.0,7874.0,7714.0,7748.0,7714.0,1.0,7844.0,win
2023-08-28 13:32:00,2023-08-28 14:52:00,-1,7780.0,7736.0,44.0,3S,7736.0,80.0,2023-08-28 13:30:00,7780.0,7792.0,14.428571428571429,-10.172662080551124,4.0,-0.0010264305876315216,3.7425742574257423,52,top,7792.0,7764.0,7922.0,7874.0,7824.0,1.0,7780.0,win
2023-08-28 21:31:00,2023-08-28 21:43:00,-1,7698.0,7725.0,-27.0,3S,7725.0,12.0,2023-08-28 21:30:00,7702.0,7724.0,21.571428571428573,-10.648117653203506,-11.16666666666697,-0.0051679586563307955,3.3377483443708607,54,top,7724.0,7670.0,7792.0,7792.0,7764.0,1.0,7698.0,chase_stop
2023-08-29 10:11:00,2023-08-29 14:51:00,1,7810.0,7763.0,-47.0,2B,7763.0,280.0,2023-08-29 10:10:00,7784.0,7764.0,25.571428571428573,7.64756169430645,0.8000000000001819,0.004630820684332404,3.2849162011173183,55,bottom,7764.0,7794.0,7670.0,7792.0,7764.0,0.0,7810.0,slow_bleed
2023-08-29 21:46:00,2023-08-29 22:12:00,-1,7812.0,7835.0,-23.0,2S,7835.0,26.0,2023-08-29 21:45:00,7818.0,7834.0,19.428571428571427,-3.570696568789838,3.6666666666660603,-0.0035723398826230657,4.735294117647059,60,top,7834.0,7750.0,7842.0,7834.0,7810.0,0.0,7812.0,chase_stop
2023-08-30 09:51:00,2023-08-30 10:37:00,1,7830.0,7815.0,-15.0,2B,7815.0,46.0,2023-08-30 09:50:00,7830.0,7816.0,18.428571428571427,2.788777068083819,-0.43333333333339397,-0.003058103975535187,3.5813953488372094,61,bottom,7816.0,7882.0,7750.0,7842.0,7816.0,0.0,7830.0,chase_stop
2023-08-30 13:36:00,2023-08-30 14:30:00,-1,7808.0,7829.0,-21.0,2S,7829.0,54.0,2023-08-30 13:35:00,7818.0,7828.0,19.571428571428573,-6.832993881090385,-0.6000000000003638,-0.002044989775051076,5.518248175182482,62,top,7828.0,7770.0,7882.0,7828.0,7770.0,0.0,7808.0,chase_stop
2023-08-30 21:51:00,2023-08-30 22:23:00,1,7876.0,7861.0,-15.0,3B,7861.0,32.0,2023-08-30 21:50:00,7874.0,7862.0,22.285714285714285,5.245551246580022,1.6666666666669698,0.010783055198972935,5.115384615384616,65,bottom,7862.0,7898.0,7784.0,7828.0,7784.0,1.0,7876.0,chase_stop
2023-08-31 13:46:00,2023-08-31 14:22:00,1,7956.0,7929.0,-27.0,3B,7929.0,36.0,2023-08-31 13:45:00,7942.0,7930.0,17.0,5.1269372304791325,10.466666666666242,0.008876489982247104,5.411764705882353,69,bottom,7930.0,7954.0,7830.0,7884.0,7862.0,1.0,7956.0,chase_stop
2023-09-01 10:54:00,2023-09-01 21:12:00,1,7900.0,7936.428571428572,36.42857142857156,2B,7936.428571428572,618.0,2023-09-01 10:45:00,7900.0,7874.0,20.571428571428573,1.7454090233613409,-3.566666666666606,-0.002781992918563514,3.4027777777777777,73,bottom,7874.0,7936.0,7866.0,7914.0,7874.0,0.0,7900.0,win
2023-09-01 21:12:00,2023-09-01 21:15:00,1,7946.0,7927.0,-19.0,2B,7927.0,3.0,2023-09-01 14:35:00,7946.0,7928.0,18.285714285714285,4.718648527602346,4.566666666666606,-0.0007547169811320531,3.28125,75,bottom,7928.0,7980.0,7874.0,7936.0,7928.0,0.0,7946.0,chase_stop
2023-09-01 22:06:00,2023-09-01 22:40:00,-1,7872.0,7893.0,-21.0,2S,7893.0,34.0,2023-09-01 22:05:00,7872.0,7892.0,28.0,-8.616951067017945,-2.100000000000364,-0.008811681772406876,5.142857142857143,76,top,7892.0,7840.0,7980.0,7892.0,7874.0,0.0,7872.0,chase_stop
2023-09-05 09:01:00,2023-09-05 09:45:00,1,7766.0,7735.0,-31.0,2B,7735.0,44.0,2023-09-05 09:00:00,7748.0,7736.0,18.0,4.797917285801471,-3.600000000000364,0.002063983488132193,4.0,79,bottom,7736.0,7784.0,7708.0,7784.0,7736.0,0.0,7766.0,chase_stop
2023-09-05 22:46:00,2023-09-06 10:40:00,1,7762.0,7761.142857142857,-0.857142857143117,2B,7761.142857142857,714.0,2023-09-05 22:45:00,7758.0,7746.0,14.285714285714286,6.5262156786850944,0.1000000000003638,0.0025833118057350113,3.92,85,bottom,7746.0,7798.0,7700.0,7772.0,7746.0,0.0,7762.0,slow_bleed
2023-09-06 14:11:00,2023-09-06 21:00:00,-1,7688.0,7707.0,-19.0,3S,7707.0,409.0,2023-09-06 14:10:00,7700.0,7706.0,18.428571428571427,-10.649318623345861,-2.7999999999992724,-0.012843565373747756,6.837209302325582,88,top,7706.0,7662.0,7804.0,7798.0,7764.0,1.0,7688.0,slow_bleed
2023-09-07 09:51:00,2023-09-08 10:13:00,-1,7636.0,7556.285714285715,79.71428571428532,3S,7556.285714285715,1462.0,2023-09-07 09:50:00,7644.0,7672.0,22.714285714285715,-3.0529131640754503,-6.66666666666697,-0.00985477178423233,3.9622641509433962,92,top,7672.0,7626.0,7732.0,7706.0,7700.0,1.0,7636.0,win
2023-09-08 21:51:00,2023-09-08 22:09:00,1,7648.0,7635.0,-13.0,3B,7635.0,18.0,2023-09-08 21:50:00,7648.0,7636.0,20.857142857142858,15.14111689756964,9.866666666666788,0.009239704329461418,5.8493150684931505,101,bottom,7636.0,7680.0,7480.0,7562.0,7504.0,1.0,7648.0,chase_stop
2023-09-11 10:42:00,2023-09-11 10:54:00,-1,7634.0,7645.0,-11.0,2S,7645.0,12.0,2023-09-11 10:40:00,7634.0,7644.0,18.571428571428573,-0.937797057713059,9.83333333333303,-0.0007849293563578774,3.2307692307692304,104,top,7644.0,7596.0,7656.0,7644.0,7620.0,0.0,7634.0,chase_stop
2023-09-11 21:51:00,2023-09-12 09:00:00,-1,7458.0,7473.0,-15.0,3S,7473.0,669.0,2023-09-11 21:50:00,7458.0,7472.0,18.142857142857142,-15.111794270552991,-15.233333333333576,0.0034955633234741157,3.8582677165354333,106,top,7472.0,7408.0,7670.0,7656.0,7596.0,1.0,7458.0,slow_bleed
2023-09-12 10:11:00,2023-09-12 11:08:00,1,7482.0,7451.0,-31.0,2B,7451.0,57.0,2023-09-12 10:10:00,7468.0,7452.0,15.571428571428571,8.655373425610932,-15.233333333333576,0.00483481063658342,2.6972477064220186,109,bottom,7452.0,7488.0,7432.0,7472.0,7452.0,0.0,7482.0,fast_stop
2023-09-12 14:26:00,2023-09-12 21:01:00,-1,7420.0,7449.0,-29.0,3S,7449.0,395.0,2023-09-12 14:25:00,7434.0,7448.0,12.285714285714286,-0.14846029015554407,0.46666666666715173,-0.005360493165371238,3.9069767441860463,112,top,7448.0,7418.0,7488.0,7488.0,7452.0,1.0,7420.0,slow_bleed
2023-09-13 14:11:00,2023-09-13 21:00:00,-1,7374.0,7408.0,-34.0,3S,7389.0,409.0,2023-09-13 14:10:00,7376.0,7388.0,16.857142857142858,-5.7046006850705595,-4.899999999999636,-0.007269789983844865,4.864406779661016,116,top,7388.0,7358.0,7504.0,7454.0,7410.0,1.0,7374.0,slow_bleed
2023-09-13 22:32:00,2023-09-14 14:15:00,1,7374.0,7451.714285714285,77.71428571428532,2B,7451.714285714285,943.0,2023-09-13 22:30:00,7374.0,7358.0,16.0,1.2088146706831502,-9.433333333333394,-0.0013561160835366959,3.75,119,bottom,7358.0,7418.0,7352.0,7388.0,7358.0,0.0,7374.0,win
2023-09-14 22:16:00,2023-09-15 09:40:00,1,7508.0,7524.142857142857,16.142857142856883,2B,7524.142857142857,684.0,2023-09-14 22:15:00,7498.0,7488.0,14.285714285714286,2.2126513052838934,4.266666666667334,0.005894962486602262,4.62,125,bottom,7488.0,7520.0,7450.0,7490.0,7488.0,0.0,7508.0,win
2023-09-15 13:31:00,2023-09-18 09:07:00,-1,7496.0,7378.428571428572,117.57142857142844,2S,7378.428571428572,4056.0,2023-09-15 13:30:00,7500.0,7514.0,12.428571428571429,-5.246792348918074,3.233333333333576,-0.002925531914893642,3.218390804597701,128,top,7514.0,7494.0,7576.0,7514.0,7494.0,0.0,7496.0,win
2023-09-18 09:07:00,2023-09-18 13:44:00,-1,7374.0,7342.714285714285,31.285714285714675,3S,7342.714285714285,277.0,2023-09-15 22:30:00,7388.0,7408.0,18.571428571428573,-12.181451376749926,-13.466666666667152,-0.014701951349906484,6.246153846153845,130,top,7408.0,7368.0,7514.0,7514.0,7494.0,1.0,7374.0,win
2023-09-18 13:44:00,2023-09-18 14:22:00,-1,7342.0,7367.0,-25.0,3S,7367.0,38.0,2023-09-18 10:30:00,7358.0,7366.0,18.0,-3.021674631518529,-12.699999999999818,-0.002712232167073503,4.444444444444445,132,top,7366.0,7310.0,7408.0,7408.0,7368.0,1.0,7342.0,chase_stop
2023-09-19 09:18:00,2023-09-19 09:28:00,1,7314.0,7295.0,-19.0,2B,7295.0,10.0,2023-09-19 09:15:00,7314.0,7296.0,13.714285714285714,0.39013289022690856,-3.433333333333394,-0.0019120458891013214,3.791666666666667,137,bottom,7296.0,7340.0,7288.0,7340.0,7296.0,0.0,7314.0,chase_stop
2023-09-19 10:56:00,2023-09-19 11:01:00,-1,7268.0,7287.0,-19.0,3S,7287.0,5.0,2023-09-19 10:55:00,7270.0,7286.0,15.428571428571429,-4.398964698025928,-6.200000000000728,-0.004656258559298854,4.407407407407407,138,top,7286.0,7254.0,7340.0,7340.0,7296.0,1.0,7268.0,chase_stop
2023-09-19 14:36:00,2023-09-20 09:00:00,1,7286.0,7299.571428571428,13.571428571428442,2B,7299.571428571428,1104.0,2023-09-19 14:35:00,7272.0,7260.0,14.0,2.7653332724926187,-5.466666666666242,0.0,4.142857142857143,139,bottom,7260.0,7318.0,7254.0,7318.0,7260.0,0.0,7286.0,win
2023-09-20 09:11:00,2023-09-20 10:51:00,1,7318.0,7279.0,-39.0,2B,7279.0,100.0,2023-09-20 09:10:00,7316.0,7280.0,14.571428571428571,6.086450713276997,4.16666666666697,-0.0008192244675040428,5.215686274509804,141,bottom,7280.0,7356.0,7260.0,7318.0,7280.0,0.0,7318.0,stop
2023-09-20 13:46:00,2023-09-21 09:04:00,-1,7314.0,7275.285714285715,38.714285714285325,2S,7275.285714285715,1158.0,2023-09-20 13:45:00,7324.0,7338.0,14.714285714285714,-1.0453170685437607,2.633333333333212,-0.00462710941752853,5.980582524271845,144,top,7338.0,7264.0,7368.0,7338.0,7280.0,0.0,7314.0,win
2023-09-21 09:51:00,2023-09-21 21:15:00,-1,7264.0,7200.0,64.0,3S,7200.0,684.0,2023-09-21 09:50:00,7264.0,7280.0,25.428571428571427,-5.433197144363479,-1.699999999999818,-0.0071077091306724904,4.48314606741573,148,top,7280.0,7206.0,7338.0,7338.0,7290.0,1.0,7264.0,win
2023-09-21 21:15:00,2023-09-22 10:38:00,-1,7198.0,7249.0,-51.0,2S,7249.0,803.0,2023-09-21 11:10:00,7236.0,7248.0,16.428571428571427,-7.770180962164908,-7.199999999999818,-0.0076796489303345705,4.869565217391305,150,top,7248.0,7214.0,7280.0,7248.0,7214.0,0.0,7198.0,slow_bleed
2023-09-22 10:38:00,2023-09-22 13:40:00,1,7238.0,7207.0,-31.0,2B,7207.0,182.0,2023-09-21 22:55:00,7216.0,7208.0,13.0,4.724690312752315,-4.199999999999818,0.0033370411568409697,4.153846153846154,153,bottom,7208.0,7244.0,7152.0,7244.0,7208.0,0.0,7238.0,slow_bleed
2023-09-22 21:59:00,2023-09-25 09:00:00,1,7260.0,7280.142857142857,20.142857142856883,2B,7280.142857142857,3541.0,2023-09-22 21:50:00,7260.0,7248.0,15.142857142857142,4.047672983074023,3.6333333333341216,0.0038716814159291957,4.886792452830189,157,bottom,7248.0,7294.0,7204.0,7250.0,7248.0,0.0,7260.0,win
2023-09-25 09:26:00,2023-09-25 09:43:00,1,7296.0,7267.0,-29.0,2B,7267.0,17.0,2023-09-25 09:25:00,7290.0,7268.0,20.142857142857142,4.161880194671642,4.266666666666424,0.004683195592286582,3.673758865248227,159,bottom,7268.0,7326.0,7248.0,7294.0,7268.0,0.0,7296.0,chase_stop
2023-09-25 10:46:00,2023-09-25 10:52:00,-1,7290.0,7317.0,-27.0,2S,7317.0,6.0,2023-09-25 10:45:00,7298.0,7316.0,21.428571428571427,-1.1458273705931337,6.133333333333212,-0.0021899808376676377,4.760000000000001,160,top,7316.0,7214.0,7326.0,7316.0,7248.0,0.0,7290.0,chase_stop
2023-09-25 21:07:00,2023-09-26 09:14:00,-1,7228.0,7245.0,-17.0,2S,7245.0,727.0,2023-09-25 21:05:00,7228.0,7244.0,15.285714285714286,-9.775157847777216,-3.300000000000182,-0.004406499586890655,5.757009345794392,162,top,7244.0,7176.0,7346.0,7244.0,7214.0,0.0,7228.0,slow_bleed
2023-09-26 10:41:00,2023-09-26 10:53:00,1,7260.0,7245.0,-15.0,3B,7245.0,12.0,2023-09-26 10:40:00,7260.0,7246.0,15.285714285714286,8.493774720737449,-0.03333333333284827,0.007773459189339249,6.934579439252336,165,bottom,7246.0,7298.0,7190.0,7244.0,7190.0,1.0,7260.0,chase_stop
2023-09-26 21:31:00,2023-09-27 09:00:00,-1,7246.0,7265.0,-19.0,2S,7265.0,689.0,2023-09-26 21:30:00,7254.0,7264.0,15.0,-3.681316793018071,3.4666666666662422,-0.0033012379642365364,3.7333333333333334,168,top,7264.0,7222.0,7294.0,7264.0,7244.0,0.0,7246.0,slow_bleed
2023-09-27 09:56:00,2023-09-27 10:55:00,1,7276.0,7253.0,-23.0,2B,7253.0,59.0,2023-09-27 09:55:00,7268.0,7254.0,18.285714285714285,4.24503859725424,0.7333333333326664,0.006362378976486838,5.25,171,bottom,7254.0,7316.0,7214.0,7264.0,7254.0,0.0,7276.0,chase_stop
2023-09-28 09:11:00,2023-09-28 11:11:00,1,7412.0,7393.0,-19.0,3B,7393.0,120.0,2023-09-28 09:10:00,7412.0,7394.0,13.285714285714286,8.528236538567427,10.533333333332848,0.004063939311839571,3.6129032258064515,175,bottom,7394.0,7426.0,7222.0,7276.0,7254.0,1.0,7412.0,stop
2023-10-09 11:06:00,2023-10-09 13:39:00,-1,7158.0,7173.0,-15.0,3S,7173.0,153.0,2023-10-09 11:05:00,7158.0,7172.0,17.285714285714285,-27.679189897635595,-20.599999999999454,-0.005004170141784781,5.322314049586777,180,top,7172.0,7134.0,7466.0,7438.0,7398.0,1.0,7158.0,stop
2023-10-10 10:01:00,2023-10-10 11:19:00,-1,6996.0,7021.0,-25.0,3S,7021.0,78.0,2023-10-10 10:00:00,7006.0,7020.0,24.142857142857142,-9.654368614685815,-13.033333333332848,-0.01989910313901344,6.544378698224852,186,top,7020.0,6990.0,7122.0,7122.0,7108.0,1.0,6996.0,stop
2023-10-10 14:51:00,2023-10-10 21:56:00,1,7072.0,7049.0,-23.0,3B,7049.0,425.0,2023-10-10 14:50:00,7064.0,7050.0,13.285714285714286,13.94512648007472,-8.699999999999818,0.008844507845934269,6.924731182795698,189,bottom,7050.0,7098.0,6988.0,7020.0,6990.0,1.0,7072.0,slow_bleed
2023-10-11 21:01:00,2023-10-11 21:49:00,-1,7052.0,7083.0,-31.0,2S,7083.0,48.0,2023-10-11 21:00:00,7066.0,7082.0,16.142857142857142,-4.381460029456003,0.8333333333339397,-0.004237288135593209,3.592920353982301,192,top,7082.0,7032.0,7158.0,7082.0,7050.0,0.0,7052.0,chase_stop
2023-10-12 14:06:00,2023-10-12 21:04:00,1,7116.0,7150.142857142857,34.14285714285688,3B,7150.142857142857,418.0,2023-10-12 14:05:00,7110.0,7096.0,14.0,6.021700720920203,3.399999999999636,0.0048009036995200205,3.7142857142857144,197,bottom,7096.0,7126.0,7010.0,7080.0,7046.0,1.0,7116.0,win
2023-10-13 13:56:00,2023-10-13 22:35:00,1,7252.0,7288.142857142857,36.14285714285688,3B,7288.142857142857,519.0,2023-10-13 13:55:00,7252.0,7246.0,11.142857142857142,4.973430089067119,9.966666666666242,0.006662965019433642,5.564102564102565,201,bottom,7246.0,7266.0,7116.0,7196.0,7116.0,1.0,7252.0,win
2023-10-16 10:36:00,2023-10-16 10:59:00,-1,7312.0,7335.0,-23.0,2S,7335.0,23.0,2023-10-16 10:35:00,7328.0,7334.0,14.285714285714286,-3.9587474287643616,6.966666666666242,0.0008212428141254335,6.02,206,top,7334.0,7310.0,7388.0,7334.0,7310.0,0.0,7312.0,chase_stop
2023-10-17 09:41:00,2023-10-17 10:32:00,-1,7314.0,7335.0,-21.0,2S,7335.0,51.0,2023-10-17 09:40:00,7320.0,7334.0,14.428571428571429,-5.915505180508546,-0.16666666666606034,-0.004083855159270344,4.712871287128713,212,top,7334.0,7282.0,7364.0,7334.0,7308.0,0.0,7314.0,chase_stop
2023-10-18 10:01:00,2023-10-18 13:31:00,1,7358.0,7360.142857142857,2.142857142856883,2B,7360.142857142857,210.0,2023-10-18 10:00:00,7358.0,7338.0,15.857142857142858,2.4845337781029553,2.933333333333394,-0.002710761724044497,5.297297297297297,217,bottom,7338.0,7422.0,7302.0,7342.0,7338.0,0.0,7358.0,win
2023-10-18 14:21:00,2023-10-19 09:02:00,-1,7380.0,7363.714285714285,16.285714285714675,2S,7363.714285714285,1121.0,2023-10-18 14:20:00,7382.0,7394.0,12.428571428571429,-2.4844673683223952,5.300000000000182,-0.002702702702702675,3.3793103448275863,220,top,7394.0,7358.0,7406.0,7394.0,7358.0,0.0,7380.0,win
2023-10-19 13:31:00,2023-10-19 13:43:00,1,7386.0,7369.0,-17.0,2B,7369.0,12.0,2023-10-19 13:30:00,7382.0,7370.0,13.285714285714286,2.3959750212525606,0.7000000000007276,-0.0005412719891745299,3.161290322580645,223,bottom,7370.0,7412.0,7320.0,7394.0,7370.0,0.0,7386.0,chase_stop
2023-10-19 21:51:00,2023-10-20 09:00:00,-1,7304.0,7266.142857142857,37.85714285714312,2S,7266.142857142857,669.0,2023-10-19 21:50:00,7312.0,7324.0,20.285714285714285,-8.331558039698592,-2.9000000000005457,-0.008147745790331395,5.225352112676057,224,top,7324.0,7276.0,7412.0,7324.0,7320.0,0.0,7304.0,win
2023-10-20 09:41:00,2023-10-20 13:58:00,-1,7236.0,7251.0,-15.0,3S,7251.0,257.0,2023-10-20 09:40:00,7236.0,7250.0,16.857142857142858,-8.698324647322572,-13.33333333333303,-0.0074013157894736725,5.101694915254237,226,top,7250.0,7216.0,7324.0,7324.0,7284.0,1.0,7236.0,slow_bleed
2023-10-20 14:56:00,2023-10-20 21:35:00,1,7228.0,7207.0,-21.0,2B,7207.0,399.0,2023-10-20 14:55:00,7216.0,7208.0,14.857142857142858,6.4007940221566635,-7.266666666666424,0.001108033240997175,4.038461538461538,229,bottom,7208.0,7268.0,7190.0,7250.0,7208.0,0.0,7228.0,slow_bleed
2023-10-23 14:31:00,2023-10-23 14:55:00,-1,7152.0,7173.0,-21.0,3S,7173.0,24.0,2023-10-23 14:30:00,7158.0,7172.0,12.0,-2.319478794944388,-5.466666666667152,-0.001953670108847283,3.3333333333333335,232,top,7172.0,7152.0,7266.0,7266.0,7202.0,1.0,7152.0,chase_stop
2023-10-23 22:01:00,2023-10-24 09:00:00,1,7178.0,7120.0,-58.0,2B,7157.0,659.0,2023-10-23 22:00:00,7172.0,7158.0,12.0,2.428364250366137,-5.933333333333394,0.0013950892857141906,3.8333333333333335,233,bottom,7158.0,7186.0,7152.0,7186.0,7158.0,0.0,7178.0,slow_bleed
2023-10-24 10:51:00,2023-10-24 14:44:00,-1,7088.0,7067.714285714285,20.285714285714675,3S,7067.714285714285,233.0,2023-10-24 10:50:00,7090.0,7110.0,15.428571428571429,-6.89988310974698,-6.83333333333303,-0.0028145229383619297,4.148148148148148,236,top,7110.0,7070.0,7188.0,7186.0,7158.0,1.0,7088.0,win
2023-10-24 21:56:00,2023-10-25 09:24:00,1,7074.0,7070.142857142857,-3.857142857143117,2B,7070.142857142857,688.0,2023-10-24 21:55:00,7066.0,7052.0,13.0,5.128294718770338,-9.5,0.003120567375886507,4.3076923076923075,239,bottom,7052.0,7102.0,7032.0,7102.0,7052.0,0.0,7074.0,slow_bleed
2023-10-25 09:24:00,2023-10-25 09:26:00,1,7074.0,7063.0,-11.0,2B,7063.0,2.0,2023-10-24 22:50:00,7074.0,7064.0,13.285714285714286,6.12869320444014,-2.9000000000005457,0.0016968325791855143,2.8602150537634405,241,bottom,7064.0,7090.0,7052.0,7090.0,7064.0,0.0,7074.0,fast_stop
2023-10-25 11:24:00,2023-10-25 21:16:00,-1,7034.0,7051.0,-17.0,3S,7051.0,592.0,2023-10-25 11:20:00,7034.0,7050.0,14.571428571428571,-3.942533361417226,-0.9666666666662422,-0.003681676578872861,3.7058823529411766,244,top,7050.0,7010.0,7112.0,7090.0,7064.0,1.0,7034.0,slow_bleed
2023-10-26 10:41:00,2023-10-27 09:00:00,1,7096.0,7192.0,96.0,3B,7219.428571428572,1339.0,2023-10-26 10:40:00,7094.0,7076.0,13.857142857142858,6.0309473106020945,5.800000000000182,0.004531294250920359,4.762886597938144,247,bottom,7076.0,7124.0,7006.0,7032.0,7010.0,1.0,7096.0,win
