entry_time,exit_time,direction,entry,exit,pnl,signal_type,stop_price,holding_min,ctx_sig_bar_time,ctx_trigger_price,ctx_stop_base,ctx_atr,ctx_macd15_gap,ctx_ma60_slope,ctx_ret_20,ctx_range_20_atr,ctx_bi_idx,ctx_bi_type,ctx_bi_price,ctx_prev_bi_price,ctx_prev2_bi_price,ctx_pivot_zg,ctx_pivot_zd,ctx_pivot_age,ctx_entry_price,loss_mode
2025-07-17 10:46:00,2025-07-18 10:02:00,1,8732.0,8880.285714285714,148.28571428571377,2B,8880.285714285714,1396.0,2025-07-17 10:45:00,8726.0,8710.0,12.857142857142858,0.9935202391549884,1.1666666666678793,0.0032161727544222085,4.822222222222222,63,bottom,8710.0,8764.0,8700.0,8742.0,8710.0,0.0,8732.0,win
2025-07-18 10:02:00,2025-07-18 21:24:00,1,8882.0,8906.142857142857,24.142857142856883,3B,8906.142857142857,682.0,2025-07-17 14:40:00,8782.0,8770.0,11.142857142857142,3.9786776235482417,4.033333333332848,0.006182734142431867,6.641025641025641,65,bottom,8770.0,8804.0,8710.0,8764.0,8710.0,1.0,8882.0,win
2025-07-18 21:24:00,2025-07-21 09:01:00,1,8910.0,8950.0,40.0,3B,8977.42857142857,3577.0,2025-07-18 10:15:00,8884.0,8866.0,14.428571428571429,8.23197005718836,12.066666666665697,0.00565738854944553,5.96039603960396,67,bottom,8866.0,8924.0,8766.0,8804.0,8766.0,1.0,8910.0,win
2025-07-21 22:17:00,2025-07-21 22:32:00,-1,8852.0,8868.0,-16.0,3S,8867.0,15.0,2025-07-21 22:15:00,8852.0,8866.0,15.142857142857142,-8.168118971285477,-13.599999999998545,-0.003827104907699219,4.09433962264151,76,top,8866.0,8826.0,8926.0,8926.0,8892.0,1.0,8852.0,chase_stop
2025-07-22 09:56:00,2025-07-22 10:01:00,1,8926.0,8911.0,-15.0,2B,8911.0,5.0,2025-07-22 09:55:00,8926.0,8912.0,16.857142857142858,6.222136865377329,1.6999999999989086,0.009039548022598876,6.0508474576271185,77,bottom,8912.0,8950.0,8826.0,8926.0,8912.0,0.0,8926.0,chase_stop
2025-07-22 14:41:00,2025-07-22 14:53:00,-1,8890.0,8901.0,-11.0,2S,8901.0,12.0,2025-07-22 14:40:00,8890.0,8900.0,19.857142857142858,-3.074437280960965,3.3333333333321207,-0.005148869487351715,4.83453237410072,80,top,8900.0,8852.0,8964.0,8900.0,8890.0,0.0,8890.0,chase_stop
2025-07-23 10:01:00,2025-07-23 13:45:00,1,8938.0,8970.714285714286,32.714285714286234,2B,8970.714285714286,224.0,2025-07-23 10:00:00,8934.0,8908.0,25.0,6.084208828828322,-0.5,0.0024680278214044282,3.92,83,bottom,8908.0,9006.0,8882.0,8922.0,8908.0,0.0,8938.0,win
2025-07-23 21:26:00,2025-07-23 21:34:00,-1,8992.0,9013.0,-21.0,2S,9013.0,8.0,2025-07-23 21:25:00,8996.0,9012.0,16.142857142857142,-1.1073778606004439,8.800000000001091,0.0024526198439240865,3.84070796460177,86,top,9012.0,8950.0,9056.0,9012.0,8950.0,0.0,8992.0,chase_stop
2025-07-24 09:56:00,2025-07-24 13:33:00,-1,8990.0,9009.0,-19.0,2S,9009.0,217.0,2025-07-24 09:55:00,8994.0,9008.0,18.428571428571427,-4.278626058262143,2.899999999999636,0.0,4.775193798449613,88,top,9008.0,8920.0,9016.0,9008.0,8950.0,0.0,8990.0,slow_bleed
2025-07-24 21:21:00,2025-07-24 22:06:00,1,9032.0,8989.0,-43.0,2B,8989.0,45.0,2025-07-24 21:20:00,9006.0,8990.0,24.571428571428573,6.431647600686244,2.133333333333212,0.0040017785682524565,3.825581395348837,91,bottom,8990.0,9074.0,8974.0,9008.0,8990.0,0.0,9032.0,chase_stop
2025-07-25 14:46:00,2025-07-25 21:01:00,-1,8934.0,8945.0,-11.0,3S,8945.0,375.0,2025-07-25 14:45:00,8934.0,8944.0,12.285714285714286,-7.362670287695405,-6.5666666666656965,0.00022391401701749025,5.209302325581395,94,top,8944.0,8884.0,9028.0,9028.0,9008.0,1.0,8934.0,slow_bleed
2025-07-28 13:36:00,2025-07-29 09:07:00,1,8920.0,8885.0,-35.0,2B,8885.0,1171.0,2025-07-28 13:35:00,8898.0,8886.0,19.428571428571427,3.9418464623978053,-1.0333333333328483,0.0054102795311090635,3.9117647058823533,97,bottom,8886.0,8940.0,8814.0,8940.0,8886.0,0.0,8920.0,slow_bleed
2025-07-29 11:06:00,2025-07-29 11:23:00,-1,8872.0,8897.0,-25.0,3S,8897.0,17.0,2025-07-29 11:05:00,8876.0,8896.0,16.142857142857142,-6.7840330366366715,-2.600000000000364,0.0,3.2212389380530975,104,top,8896.0,8850.0,8944.0,8944.0,8928.0,1.0,8872.0,chase_stop
2025-07-29 14:46:00,2025-07-30 09:10:00,1,8970.0,9001.285714285714,31.285714285713766,3B,9001.285714285714,1104.0,2025-07-29 14:45:00,8970.0,8958.0,14.857142857142858,12.053099742064486,2.733333333333576,0.01104847801578357,8.346153846153847,105,bottom,8958.0,8992.0,8850.0,8944.0,8928.0,2.0,8970.0,win
2025-07-30 10:41:00,2025-07-30 10:51:00,-1,8986.0,9013.0,-27.0,2S,9013.0,10.0,2025-07-30 10:40:00,8988.0,9012.0,17.142857142857142,-2.8450657090364473,8.366666666666788,-0.002442815900510764,4.9,108,top,9012.0,8958.0,9042.0,9012.0,8958.0,0.0,8986.0,chase_stop
2025-07-30 21:06:00,2025-07-31 11:02:00,-1,8968.0,8932.142857142857,35.85714285714312,2S,8932.142857142857,836.0,2025-07-30 21:05:00,8982.0,8992.0,11.857142857142858,-4.18968472313143,-0.3333333333321207,-0.003112494441974256,4.554216867469879,110,top,8992.0,8966.0,9018.0,8992.0,8966.0,0.0,8968.0,win
2025-07-31 11:02:00,2025-07-31 22:00:00,-1,8928.0,8919.42857142857,8.571428571429351,2S,8919.42857142857,658.0,2025-07-30 22:10:00,8962.0,8980.0,15.714285714285714,-6.692391706058422,-4.100000000000364,-0.0024493431307058833,3.9454545454545458,112,top,8980.0,8932.0,8992.0,8980.0,8966.0,0.0,8928.0,win
2025-08-01 21:21:00,2025-08-01 21:33:00,1,8916.0,8893.0,-23.0,2B,8893.0,12.0,2025-08-01 21:20:00,8914.0,8894.0,14.571428571428571,3.6017474522912902,0.5333333333328483,-0.001790911126035355,4.803921568627451,119,bottom,8894.0,8964.0,8868.0,8950.0,8894.0,0.0,8916.0,chase_stop
2025-08-01 22:46:00,2025-08-04 11:09:00,-1,8820.0,8819.285714285714,0.714285714286234,3S,8819.285714285714,3623.0,2025-08-01 22:45:00,8820.0,8830.0,19.571428571428573,-11.890207068766836,-6.466666666667152,-0.01187542012099485,6.948905109489051,120,top,8830.0,8790.0,8964.0,8950.0,8894.0,1.0,8820.0,win
2025-08-04 21:11:00,2025-08-05 21:16:00,1,8822.0,9018.42857142857,196.42857142857065,2B,9018.42857142857,1445.0,2025-08-04 21:10:00,8820.0,8800.0,11.571428571428571,8.53022934609292,-4.533333333332848,0.0018169429934136172,4.148148148148148,123,bottom,8800.0,8848.0,8774.0,8830.0,8800.0,0.0,8822.0,win
2025-08-05 21:16:00,2025-08-08 09:20:00,1,9022.0,9027.42857142857,5.428571428570649,3B,9027.42857142857,3604.0,2025-08-05 10:05:00,8892.0,8880.0,12.428571428571429,8.216892803402658,7.733333333333576,0.0036084799278304214,4.505747126436781,125,bottom,8880.0,8908.0,8800.0,8848.0,8800.0,1.0,9022.0,win
2025-08-08 10:37:00,2025-08-08 14:13:00,1,9020.0,9024.714285714286,4.714285714286234,3B,9024.714285714286,216.0,2025-08-08 10:15:00,9020.0,9006.0,15.142857142857142,2.347383345117212,4.466666666665333,-0.00022168033695413314,3.9622641509433962,139,bottom,9006.0,9066.0,8962.0,8978.0,8962.0,1.0,9020.0,win
2025-08-08 22:11:00,2025-08-11 10:45:00,-1,9004.0,9027.0,-23.0,2S,9027.0,3634.0,2025-08-08 22:10:00,9012.0,9026.0,14.142857142857142,-5.906389990447849,-0.8999999999996362,-0.0031007751937984773,4.101010101010101,142,top,9026.0,8976.0,9068.0,9026.0,9006.0,0.0,9004.0,slow_bleed
2025-08-11 11:21:00,2025-08-12 21:01:00,1,9030.0,9378.0,348.0,2B,9387.57142857143,2020.0,2025-08-11 11:20:00,9030.0,9020.0,13.857142857142858,2.5791083603812166,-1.8999999999996362,0.005121353818748675,4.474226804123711,145,bottom,9020.0,9042.0,8944.0,9026.0,9020.0,0.0,9030.0,win
2025-08-12 21:01:00,2025-08-13 10:11:00,1,9378.0,9479.57142857143,101.57142857142935,3B,9479.57142857143,790.0,2025-08-11 22:35:00,9278.0,9268.0,11.142857142857142,15.158004265336544,24.30000000000109,0.004544470893745878,7.0,147,bottom,9268.0,9306.0,9020.0,9042.0,9020.0,1.0,9378.0,win
2025-08-13 11:21:00,2025-08-13 13:31:00,-1,9476.0,9504.0,-28.0,2S,9491.0,130.0,2025-08-13 11:20:00,9482.0,9490.0,17.142857142857142,-7.852694130698666,5.699999999998909,-0.003785488958990557,5.133333333333334,152,top,9490.0,9452.0,9540.0,9490.0,9452.0,0.0,9476.0,stop
2025-08-13 22:51:00,2025-08-14 09:06:00,-1,9490.0,9513.0,-23.0,2S,9513.0,615.0,2025-08-13 22:50:00,9498.0,9512.0,13.0,-7.319844277865229,0.13333333333321207,-0.001052631578947416,5.076923076923077,154,top,9512.0,9462.0,9518.0,9512.0,9462.0,0.0,9490.0,slow_bleed
2025-08-14 14:56:00,2025-08-14 21:08:00,-1,9374.0,9395.0,-21.0,3S,9395.0,372.0,2025-08-14 14:55:00,9378.0,9394.0,14.714285714285714,-15.671450701658806,-9.933333333334303,-0.004672897196261627,4.893203883495146,156,top,9394.0,9350.0,9538.0,9518.0,9462.0,1.0,9374.0,slow_bleed
2025-08-15 13:31:00,2025-08-18 09:01:00,1,9396.0,9620.57142857143,224.57142857142935,2B,9620.57142857143,4050.0,2025-08-15 11:30:00,9394.0,9368.0,16.857142857142858,4.879817679136071,2.0,0.0032030749519538215,3.3220338983050848,159,bottom,9368.0,9416.0,9338.0,9412.0,9368.0,0.0,9396.0,win
2025-08-18 09:01:00,2025-08-19 13:47:00,1,9648.0,9670.42857142857,22.42857142857065,3B,9670.42857142857,1726.0,2025-08-15 21:05:00,9472.0,9456.0,24.142857142857142,12.355658668054406,8.200000000000728,0.0210997442455243,8.698224852071005,161,bottom,9456.0,9484.0,9368.0,9416.0,9368.0,1.0,9648.0,win
2025-08-19 14:51:00,2025-08-20 13:47:00,-1,9652.0,9515.57142857143,136.42857142857065,3S,9515.57142857143,1376.0,2025-08-19 14:50:00,9654.0,9664.0,14.714285714285714,-5.784039912604676,3.099999999998545,-0.007405883563052829,6.932038834951457,172,top,9664.0,9632.0,9734.0,9734.0,9690.0,1.0,9652.0,win
2025-08-20 13:47:00,2025-08-20 13:49:00,-1,9506.0,9527.0,-21.0,3S,9527.0,2.0,2025-08-19 22:30:00,9512.0,9526.0,15.857142857142858,-22.7217399098103,-8.299999999999272,-0.014507772020725396,10.216216216216216,174,top,9526.0,9490.0,9664.0,9664.0,9632.0,1.0,9506.0,chase_stop
2025-08-20 14:56:00,2025-08-20 21:01:00,1,9556.0,9533.0,-23.0,3B,9533.0,365.0,2025-08-20 14:55:00,9544.0,9534.0,16.142857142857142,10.648095959304555,2.0,0.006530440278070371,4.336283185840708,177,bottom,9534.0,9554.0,9456.0,9526.0,9490.0,1.0,9556.0,slow_bleed
2025-08-21 21:46:00,2025-08-21 21:47:00,-1,9492.0,9507.0,-15.0,3S,9507.0,1.0,2025-08-21 21:45:00,9494.0,9506.0,16.285714285714285,-9.665173595578413,-4.966666666665333,-0.001262360614348812,3.8070175438596494,180,top,9506.0,9462.0,9636.0,9554.0,9522.0,2.0,9492.0,chase_stop
2025-08-22 09:46:00,2025-08-22 10:35:00,1,9574.0,9559.0,-15.0,2B,9559.0,49.0,2025-08-22 09:45:00,9572.0,9560.0,15.857142857142858,8.94345443353173,-2.8333333333339397,0.004195510803440383,4.792792792792793,181,bottom,9560.0,9602.0,9462.0,9602.0,9560.0,0.0,9574.0,chase_stop
2025-08-22 22:06:00,2025-08-25 10:52:00,1,9568.0,9633.142857142857,65.14285714285688,2B,9633.142857142857,3646.0,2025-08-22 22:05:00,9566.0,9544.0,17.857142857142858,5.4590878882241345,-0.7999999999992724,0.0035654362416106533,5.712,185,bottom,9544.0,9622.0,9518.0,9588.0,9544.0,0.0,9568.0,win
2025-08-25 10:52:00,2025-08-25 10:53:00,1,9650.0,9625.0,-25.0,3B,9625.0,1.0,2025-08-25 10:05:00,9644.0,9626.0,25.142857142857142,7.691189972527967,7.600000000000364,0.009414225941422494,5.170454545454546,187,bottom,9626.0,9686.0,9544.0,9572.0,9544.0,1.0,9650.0,chase_stop
2025-08-26 10:31:00,2025-08-26 10:37:00,-1,9540.0,9549.0,-9.0,3S,9549.0,6.0,2025-08-26 10:15:00,9540.0,9548.0,11.714285714285714,-7.577284422881488,-5.4333333333324845,-0.0029264214046822445,7.000000000000001,192,top,9548.0,9494.0,9604.0,9604.0,9574.0,1.0,9540.0,chase_stop
2025-08-26 22:51:00,2025-08-27 13:58:00,1,9496.0,9517.285714285714,21.285714285713766,2B,9517.285714285714,907.0,2025-08-26 22:50:00,9482.0,9456.0,15.0,2.2840697946014537,-3.1666666666660603,0.0014764817549040021,5.066666666666666,195,bottom,9456.0,9532.0,9454.0,9532.0,9456.0,0.0,9496.0,win
2025-08-27 22:21:00,2025-08-28 09:36:00,-1,9524.0,9507.285714285714,16.714285714286234,2S,9507.285714285714,675.0,2025-08-27 22:20:00,9526.0,9540.0,13.857142857142858,-1.6353805611209395,2.899999999999636,0.0006302521008403339,4.329896907216495,200,top,9540.0,9480.0,9564.0,9540.0,9520.0,0.0,9524.0,win
2025-08-28 10:46:00,2025-08-29 09:24:00,-1,9512.0,9379.714285714286,132.28571428571377,2S,9379.714285714286,1358.0,2025-08-28 10:45:00,9514.0,9530.0,16.0,-0.41004874011046777,-2.366666666666788,-0.00021021652301866922,4.75,202,top,9530.0,9458.0,9540.0,9530.0,9480.0,0.0,9512.0,win
2025-08-29 14:26:00,2025-08-29 22:33:00,-1,9302.0,9275.57142857143,26.42857142857065,3S,9275.57142857143,487.0,2025-08-29 14:10:00,9302.0,9320.0,19.714285714285715,-2.0298811758359,-10.100000000000364,-0.006407518154634806,5.579710144927536,210,top,9320.0,9276.0,9378.0,9378.0,9356.0,1.0,9302.0,win
2025-09-01 10:11:00,2025-09-01 10:46:00,1,9332.0,9311.0,-21.0,2B,9311.0,35.0,2025-09-01 10:10:00,9324.0,9312.0,22.857142857142858,14.56126855701331,-2.9666666666653327,0.007991360691144811,5.5125,213,bottom,9312.0,9386.0,9240.0,9320.0,9312.0,0.0,9332.0,chase_stop
2025-09-01 22:26:00,2025-09-02 09:03:00,1,9476.0,9457.0,-19.0,3B,9457.0,637.0,2025-09-01 22:25:00,9472.0,9458.0,14.0,17.031990697618873,12.66666666666788,0.01174460815716416,10.142857142857142,217,bottom,9458.0,9508.0,9324.0,9382.0,9324.0,1.0,9476.0,slow_bleed
2025-09-02 11:16:00,2025-09-02 22:37:00,-1,9428.0,9424.285714285714,3.714285714286234,3S,9424.285714285714,681.0,2025-09-02 11:15:00,9434.0,9454.0,20.571428571428573,-9.562899511121973,6.83333333333394,-0.003171917953055603,4.083333333333333,220,top,9454.0,9384.0,9494.0,9494.0,9458.0,1.0,9428.0,win
2025-09-03 10:31:00,2025-09-03 10:58:00,1,9450.0,9431.0,-19.0,3B,9431.0,27.0,2025-09-03 10:15:00,9450.0,9432.0,12.714285714285714,3.0055272708274146,0.8999999999996362,0.003612409689757845,6.764044943820225,225,bottom,9432.0,9498.0,9386.0,9420.0,9392.0,1.0,9450.0,chase_stop
2025-09-03 14:46:00,2025-09-03 22:35:00,-1,9382.0,9358.142857142857,23.857142857143117,3S,9358.142857142857,469.0,2025-09-03 14:45:00,9384.0,9398.0,14.571428571428571,-6.451978324623004,-1.5333333333328483,-0.0040348269271607284,5.078431372549019,228,top,9398.0,9344.0,9472.0,9472.0,9432.0,1.0,9382.0,win
2025-09-04 14:46:00,2025-09-04 21:01:00,1,9418.0,9379.0,-39.0,3B,9379.0,375.0,2025-09-04 14:45:00,9406.0,9380.0,16.428571428571427,9.21597774194854,7.16666666666606,0.0,4.260869565217392,235,bottom,9380.0,9450.0,9322.0,9370.0,9322.0,1.0,9418.0,slow_bleed
2025-09-05 09:56:00,2025-09-05 21:01:00,1,9430.0,9494.42857142857,64.42857142857065,2B,9494.42857142857,665.0,2025-09-05 09:55:00,9420.0,9408.0,14.428571428571429,0.8378370141277012,2.4666666666671517,0.004045135192676241,3.881188118811881,239,bottom,9408.0,9430.0,9378.0,9408.0,9378.0,1.0,9430.0,win
2025-09-08 09:51:00,2025-09-08 14:37:00,-1,9432.0,9431.0,1.0,2S,9431.0,286.0,2025-09-08 09:50:00,9432.0,9452.0,17.285714285714285,-13.0805806173625,-2.899999999999636,-0.0029598308668076223,3.3553719008264467,242,top,9452.0,9408.0,9554.0,9452.0,9408.0,0.0,9432.0,win
2025-09-08 22:11:00,2025-09-09 10:41:00,1,9444.0,9460.142857142857,16.142857142856883,2B,9460.142857142857,750.0,2025-09-08 22:10:00,9444.0,9428.0,15.714285714285714,6.29930981786925,0.7666666666664241,0.003613945578231359,6.236363636363636,247,bottom,9428.0,9500.0,9392.0,9428.0,9392.0,1.0,9444.0,win
2025-09-09 13:56:00,2025-09-10 09:56:00,-1,9482.0,9316.857142857143,165.14285714285688,2S,9316.857142857143,1200.0,2025-09-09 13:55:00,9482.0,9502.0,16.571428571428573,-1.1950497256350516,5.899999999999636,-0.0010532968190436476,4.586206896551723,250,top,9502.0,9430.0,9506.0,9502.0,9430.0,0.0,9482.0,win
2025-09-10 10:49:00,2025-09-10 13:31:00,-1,9314.0,9341.0,-27.0,3S,9341.0,162.0,2025-09-10 10:45:00,9314.0,9340.0,19.714285714285715,-12.121352589857537,-10.799999999999272,-0.006824482832160417,6.289855072463768,252,top,9340.0,9256.0,9502.0,9502.0,9472.0,1.0,9314.0,stop
2025-09-10 21:46:00,2025-09-10 22:56:00,-1,9272.0,9293.0,-21.0,2S,9293.0,70.0,2025-09-10 21:45:00,9278.0,9292.0,19.0,-1.753919109011612,-9.399999999999636,-0.005578202102553109,4.7368421052631575,254,top,9292.0,9244.0,9356.0,9292.0,9256.0,0.0,9272.0,stop
2025-09-11 22:56:00,2025-09-12 10:36:00,1,9352.0,9384.0,32.0,3B,9384.0,700.0,2025-09-11 22:55:00,9346.0,9336.0,11.428571428571429,7.896486419429192,7.766666666668243,0.0036488516849109143,5.075,257,bottom,9336.0,9370.0,9208.0,9250.0,9244.0,1.0,9352.0,win
2025-09-12 21:26:00,2025-09-12 21:54:00,-1,9320.0,9346.0,-26.0,2S,9345.0,28.0,2025-09-12 21:25:00,9334.0,9344.0,18.428571428571427,-12.165822476859635,-1.366666666666788,0.00021463833440660274,5.426356589147288,260,top,9344.0,9268.0,9426.0,9344.0,9336.0,0.0,9320.0,chase_stop
2025-09-15 09:06:00,2025-09-15 22:45:00,1,9354.0,9454.57142857143,100.57142857142935,2B,9454.57142857143,819.0,2025-09-15 09:05:00,9342.0,9336.0,12.857142857142858,2.754879184530487,-5.733333333333576,0.0036480686695279374,4.666666666666666,261,bottom,9336.0,9376.0,9268.0,9376.0,9336.0,0.0,9354.0,win
2025-09-16 09:56:00,2025-09-16 10:11:00,1,9492.0,9481.0,-11.0,2B,9481.0,15.0,2025-09-16 09:55:00,9492.0,9482.0,16.571428571428573,2.8686332649404065,9.366666666666788,0.0033819488480235638,4.586206896551723,267,bottom,9482.0,9528.0,9452.0,9506.0,9482.0,0.0,9492.0,chase_stop
2025-09-17 14:46:00,2025-09-17 14:54:00,-1,9416.0,9429.0,-13.0,3S,9429.0,8.0,2025-09-17 14:45:00,9420.0,9428.0,11.285714285714286,-13.946032038210511,-8.400000000001455,-0.007379295804343267,7.265822784810126,274,top,9428.0,9412.0,9570.0,9544.0,9516.0,1.0,9416.0,chase_stop
2025-09-18 09:06:00,2025-09-18 11:19:00,-1,9358.0,9322.0,36.0,3S,9322.0,133.0,2025-09-18 09:05:00,9374.0,9392.0,15.142857142857142,-6.5003467743332415,-13.0,-0.005526036131774714,5.018867924528302,276,top,9392.0,9358.0,9432.0,9432.0,9412.0,1.0,9358.0,win
2025-09-18 13:46:00,2025-09-18 21:01:00,-1,9300.0,9318.0,-18.0,3S,9313.0,435.0,2025-09-18 13:45:00,9302.0,9312.0,12.0,-3.668019438860938,-9.33333333333394,-0.0027879047823289316,4.5,278,top,9312.0,9286.0,9392.0,9392.0,9358.0,1.0,9300.0,slow_bleed
