entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2025-03-07 22:16:00,2025-03-10 09:06:00,1,9156.0,9206.0,50.0,3B,3530,127,101,1181,8994.0,8970.0,125,1,above,bottom,9144.0,top,9190.0,bottom,8970.0,,,,
2025-03-10 09:41:00,2025-03-10 10:47:00,1,9218.0,9195.0,-23.0,3B,66,129,102,1191,9190.0,9144.0,127,1,above,bottom,9196.0,top,9282.0,bottom,9144.0,,,,
2025-03-11 10:06:00,2025-03-11 21:01:00,-1,8906.0,8964.0,-58.0,3S,655,132,103,1244,9088.0,9022.0,130,1,below,top,8950.0,bottom,8912.0,top,9088.0,,,,
2025-03-11 22:52:00,2025-03-12 09:01:00,1,8948.0,8930.0,-18.0,2B,609,135,105,1276,8950.0,8936.0,134,0,inside,bottom,8936.0,top,8996.0,bottom,8890.0,,,,
2025-03-12 10:46:00,2025-03-12 21:01:00,1,8998.0,9022.285714285714,24.285714285713766,2B,615,137,107,1290,8996.0,8972.0,136,0,inside,bottom,8972.0,top,9038.0,bottom,8926.0,,,,
2025-03-13 22:11:00,2025-03-13 22:55:00,1,9096.0,9069.0,-27.0,3B,44,143,111,1359,9062.0,9012.0,141,1,above,bottom,9070.0,top,9148.0,bottom,8964.0,,,,
2025-03-14 11:11:00,2025-03-14 13:40:00,-1,9074.0,9113.0,-39.0,2S,149,144,112,1376,9112.0,9022.0,143,0,inside,top,9112.0,bottom,9022.0,top,9148.0,,,,
2025-03-14 21:27:00,2025-03-14 22:17:00,1,9118.0,9099.0,-19.0,2B,50,147,115,1392,9112.0,9100.0,146,0,inside,bottom,9100.0,top,9132.0,bottom,9080.0,,,,
2025-03-17 09:56:00,2025-03-17 10:03:00,1,9106.0,9079.0,-27.0,2B,7,151,119,1414,9150.0,9080.0,150,0,inside,bottom,9080.0,top,9180.0,bottom,9072.0,,,,
2025-03-17 11:16:00,2025-03-18 09:01:00,-1,9090.0,9002.0,88.0,2S,1305,152,120,1421,9112.0,9072.0,151,0,inside,top,9112.0,bottom,9054.0,top,9180.0,,,,
2025-03-18 14:26:00,2025-03-18 14:32:00,-1,8968.0,9001.0,-33.0,2S,6,156,123,1465,9000.0,8940.0,155,0,inside,top,9000.0,bottom,8940.0,top,9028.0,,,,
2025-03-18 21:31:00,2025-03-18 22:31:00,1,9106.0,9085.0,-21.0,3B,60,157,123,1475,9000.0,8940.0,155,1,above,bottom,9086.0,top,9150.0,bottom,8940.0,,,,
2025-03-19 21:21:00,2025-03-20 09:01:00,-1,8976.0,8997.0,-21.0,3S,700,162,127,1519,9140.0,9106.0,160,1,below,top,8996.0,bottom,8930.0,top,9148.0,,,,
2025-03-20 10:56:00,2025-03-20 14:43:00,1,9112.0,9124.857142857143,12.857142857143117,3B,227,165,129,1548,8986.0,8930.0,163,1,above,bottom,9094.0,top,9140.0,bottom,8924.0,,,,
2025-03-20 22:16:00,2025-03-21 09:01:00,-1,9130.0,9148.0,-18.0,2S,645,170,134,1577,9146.0,9120.0,169,0,inside,top,9146.0,bottom,9086.0,top,9160.0,,,,
2025-03-21 14:01:00,2025-03-21 14:14:00,-1,9078.0,9097.0,-19.0,3S,13,174,137,1606,9146.0,9112.0,172,1,below,top,9096.0,bottom,9006.0,top,9150.0,,,,
2025-03-24 09:01:00,2025-03-24 10:03:00,-1,9008.0,9025.0,-17.0,2S,62,176,139,1632,9024.0,9006.0,175,0,inside,top,9024.0,bottom,8976.0,top,9120.0,,,,
2025-03-24 14:16:00,2025-03-24 14:21:00,-1,8960.0,8973.0,-13.0,2S,5,180,143,1654,8972.0,8968.0,179,0,inside,top,8972.0,bottom,8952.0,top,9032.0,,,,
2025-03-24 21:56:00,2025-03-24 22:18:00,-1,8956.0,8977.0,-21.0,2S,22,182,145,1667,8976.0,8952.0,181,0,inside,top,8976.0,bottom,8898.0,top,9006.0,,,,
2025-03-25 21:01:00,2025-03-25 21:05:00,-1,8810.0,8827.0,-17.0,3S,4,184,146,1704,9006.0,8898.0,182,1,below,top,8826.0,bottom,8800.0,top,9060.0,,,,
2025-03-26 09:01:00,2025-03-26 09:09:00,1,8832.0,8815.0,-17.0,2B,8,185,147,1716,8852.0,8816.0,184,0,inside,bottom,8816.0,top,8852.0,bottom,8800.0,,,,
2025-03-26 13:31:00,2025-03-27 09:25:00,1,8862.0,8815.0,-47.0,2B,1194,187,149,1732,8852.0,8816.0,186,0,inside,bottom,8816.0,top,8896.0,bottom,8782.0,,,,
2025-03-27 13:41:00,2025-03-27 13:48:00,1,8898.0,8879.0,-19.0,2B,7,193,155,1775,8884.0,8880.0,192,0,inside,bottom,8880.0,top,8908.0,bottom,8806.0,,,,
2025-03-31 10:31:00,2025-03-31 14:06:00,-1,9064.0,9087.0,-23.0,2S,215,202,162,1857,9086.0,9060.0,201,0,inside,top,9086.0,bottom,9042.0,top,9116.0,,,,
2025-04-01 21:06:00,2025-04-02 09:45:00,1,9158.0,9280.42857142857,122.42857142857065,3B,759,211,170,1919,9126.0,9098.0,209,1,above,bottom,9140.0,top,9192.0,bottom,9098.0,,,,
2025-04-02 09:56:00,2025-04-02 10:34:00,1,9290.0,9261.0,-29.0,3B,38,213,171,1941,9192.0,9140.0,211,1,above,bottom,9262.0,top,9346.0,bottom,9140.0,,,,
2025-04-03 09:56:00,2025-04-03 14:40:00,-1,9246.0,9213.142857142857,32.85714285714312,3S,284,218,175,1983,9312.0,9290.0,216,1,below,top,9262.0,bottom,9208.0,top,9326.0,,,,
2025-04-07 10:57:00,2025-04-07 21:01:00,-1,8834.0,8761.0,73.0,3S,604,222,177,2016,9214.0,9152.0,220,1,below,top,8860.0,bottom,8760.0,top,9214.0,,,,
2025-04-07 21:51:00,2025-04-07 22:42:00,1,8736.0,8756.142857142857,20.142857142856883,2B,51,225,180,2039,8766.0,8710.0,224,0,inside,bottom,8710.0,top,8766.0,bottom,8692.0,,,,
2025-04-07 22:56:00,2025-04-08 09:07:00,1,8764.0,8747.0,-17.0,2B,611,227,182,2051,8766.0,8748.0,226,0,inside,bottom,8748.0,top,8820.0,bottom,8710.0,,,,
2025-04-09 10:11:00,2025-04-09 14:29:00,-1,8648.0,8598.714285714286,49.285714285713766,3S,258,234,188,2111,8760.0,8716.0,232,1,below,top,8674.0,bottom,8574.0,top,8760.0,,,,
2025-04-09 21:17:00,2025-04-10 09:06:00,1,8550.0,8712.285714285714,162.28571428571377,2B,709,237,190,2138,8618.0,8514.0,236,0,inside,bottom,8514.0,top,8618.0,bottom,8510.0,,,,
2025-04-10 10:01:00,2025-04-10 13:31:00,1,8762.0,8747.0,-15.0,3B,210,239,191,2163,8606.0,8514.0,237,1,above,bottom,8748.0,top,8810.0,bottom,8514.0,,,,
2025-04-10 22:01:00,2025-04-10 22:06:00,-1,8720.0,8733.0,-13.0,3S,5,242,193,2192,8800.0,8748.0,240,1,below,top,8732.0,bottom,8694.0,top,8800.0,,,,
2025-04-11 14:16:00,2025-04-11 21:01:00,-1,8766.0,8794.0,-28.0,2S,405,244,195,2222,8780.0,8728.0,243,0,inside,top,8780.0,bottom,8728.0,top,8832.0,,,,
2025-04-14 21:11:00,2025-04-15 09:01:00,1,8762.0,8737.0,-25.0,2B,710,251,202,2279,8788.0,8738.0,250,0,inside,bottom,8738.0,top,8802.0,bottom,8718.0,,,,
2025-04-15 09:01:00,2025-04-15 11:29:00,-1,8742.0,8716.57142857143,25.42857142857065,2S,148,252,203,2291,8764.0,8738.0,251,0,above,top,8772.0,bottom,8738.0,top,8802.0,,,,
2025-04-15 13:46:00,2025-04-16 09:15:00,-1,8712.0,8737.0,-25.0,3S,1169,254,204,2312,8772.0,8738.0,252,1,below,top,8736.0,bottom,8666.0,top,8772.0,,,,
2025-04-16 09:15:00,2025-04-16 10:09:00,1,8736.0,8695.0,-41.0,2B,54,256,206,2334,8714.0,8674.0,255,0,above,top,8718.0,bottom,8674.0,top,8736.0,12.428571428571429,0.32,-7.4380711528629035,-9.341498581262668
2025-04-16 21:11:00,2025-04-17 09:02:00,-1,8636.0,8673.0,-37.0,3S,711,258,207,2360,8736.0,8674.0,256,1,below,top,8672.0,bottom,8598.0,top,8752.0,,,,
2025-04-17 10:11:00,2025-04-17 21:01:00,1,8674.0,8694.0,20.0,2B,650,261,210,2382,8672.0,8662.0,260,0,inside,bottom,8662.0,top,8690.0,bottom,8642.0,,,,
2025-04-17 21:13:00,2025-04-17 22:05:00,1,8710.0,8681.0,-29.0,2B,52,263,212,2397,8690.0,8682.0,262,0,inside,bottom,8682.0,top,8728.0,bottom,8662.0,,,,
2025-04-18 13:36:00,2025-04-18 21:55:00,-1,8600.0,8577.857142857143,22.142857142856883,3S,499,266,214,2427,8728.0,8682.0,264,1,below,top,8614.0,bottom,8592.0,top,8742.0,,,,
2025-04-21 22:21:00,2025-04-22 09:01:00,-1,8474.0,8472.285714285714,1.714285714286234,3S,640,274,220,2486,8556.0,8516.0,272,1,below,top,8490.0,bottom,8468.0,top,8556.0,,,,
2025-04-22 11:11:00,2025-04-22 14:34:00,1,8546.0,8574.0,28.0,3B,203,277,222,2506,8490.0,8468.0,275,1,above,bottom,8524.0,top,8584.0,bottom,8444.0,,,,
2025-04-23 14:46:00,2025-04-23 22:08:00,-1,8564.0,8575.0,-11.0,2S,442,284,229,2558,8574.0,8534.0,283,0,inside,top,8574.0,bottom,8532.0,top,8590.0,,,,
2025-04-24 10:11:00,2025-04-24 10:15:00,1,8562.0,8549.0,-13.0,2B,4,287,232,2581,8574.0,8550.0,286,0,inside,bottom,8550.0,top,8582.0,bottom,8532.0,,,,
2025-04-24 13:51:00,2025-04-24 13:54:00,1,8582.0,8569.0,-13.0,2B,3,289,234,2591,8582.0,8570.0,288,0,inside,bottom,8570.0,top,8584.0,bottom,8550.0,,,,
2025-04-24 22:01:00,2025-04-25 13:31:00,1,8612.0,8761.42857142857,149.42857142857065,3B,930,291,235,2607,8584.0,8562.0,289,1,above,bottom,8596.0,top,8654.0,bottom,8562.0,,,,
2025-04-25 14:06:00,2025-04-25 14:17:00,1,8752.0,8739.0,-13.0,3B,11,293,236,2637,8654.0,8596.0,291,1,above,bottom,8740.0,top,8800.0,bottom,8596.0,,,,
2025-04-25 22:01:00,2025-04-28 09:39:00,-1,8708.0,8668.142857142857,39.85714285714312,2S,3578,294,237,2654,8720.0,8664.0,293,0,inside,top,8720.0,bottom,8664.0,top,8800.0,,,,
2025-04-28 21:16:00,2025-04-29 21:01:00,-1,8562.0,8523.42857142857,38.57142857142935,3S,1425,298,240,2691,8686.0,8636.0,296,1,below,top,8594.0,bottom,8560.0,top,8686.0,,,,
2025-04-29 22:06:00,2025-04-30 09:20:00,-1,8506.0,8487.0,19.0,3S,674,302,243,2735,8592.0,8572.0,300,1,below,top,8518.0,bottom,8494.0,top,8592.0,,,,
