entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2023-12-27 09:36:00,2023-12-27 09:51:00,-1,7242.0,7261.0,-19.0,2S,15,74,58,687,7260.0,7200.0,73,0,inside,top,7260.0,bottom,7200.0,top,7276.0,,,,
2023-12-27 14:01:00,2023-12-27 14:25:00,-1,7258.0,7269.0,-11.0,2S,24,76,60,702,7268.0,7240.0,75,0,inside,top,7268.0,bottom,7240.0,top,7286.0,,,,
2023-12-28 09:59:00,2023-12-28 13:55:00,-1,7256.0,7247.0,9.0,2S,236,78,62,727,7266.0,7240.0,77,0,inside,top,7266.0,bottom,7236.0,top,7294.0,,,,
2023-12-28 22:11:00,2023-12-28 22:16:00,-1,7198.0,7205.0,-7.0,2S,5,82,66,756,7204.0,7202.0,81,0,inside,top,7204.0,bottom,7178.0,top,7258.0,,,,
2023-12-29 10:31:00,2023-12-29 13:30:00,-1,7132.0,7130.714285714285,1.2857142857146755,3S,179,84,67,770,7228.0,7178.0,82,1,below,top,7146.0,bottom,7110.0,top,7228.0,,,,
2024-01-02 14:51:00,2024-01-02 14:55:00,1,7090.0,7071.0,-19.0,2B,4,89,72,814,7124.0,7072.0,88,0,inside,bottom,7072.0,top,7124.0,bottom,7020.0,,,,
2024-01-02 22:06:00,2024-01-03 09:51:00,-1,7048.0,7035.285714285715,12.714285714285325,2S,705,90,73,825,7066.0,7034.0,89,0,inside,top,7066.0,bottom,7034.0,top,7124.0,,,,
2024-01-03 14:26:00,2024-01-03 21:00:00,-1,6950.0,6976.0,-26.0,3S,394,94,75,859,7036.0,6986.0,92,1,below,top,6966.0,bottom,6922.0,top,7036.0,,,,
2024-01-03 21:01:00,2024-01-04 22:49:00,1,6974.0,6980.0,6.0,2B,1548,95,76,864,6966.0,6946.0,94,0,inside,bottom,6946.0,top,6966.0,bottom,6922.0,,,,
2024-01-05 10:46:00,2024-01-05 14:38:00,1,7006.0,7027.0,21.0,2B,232,103,83,932,7016.0,6982.0,102,0,inside,bottom,6982.0,top,7044.0,bottom,6930.0,,,,
2024-01-09 10:41:00,2024-01-09 22:41:00,1,7038.0,7091.142857142857,53.14285714285688,2B,720,111,91,1016,7030.0,7008.0,110,0,inside,bottom,7008.0,top,7030.0,bottom,6898.0,,,,
2024-01-09 22:41:00,2024-01-10 14:39:00,1,7094.0,7209.0,115.0,3B,958,114,93,1043,7076.0,7038.0,113,0,above,top,7130.0,bottom,7038.0,top,7076.0,,,,
2024-01-10 21:30:00,2024-01-11 10:41:00,1,7204.0,7216.571428571428,12.571428571428442,3B,791,117,95,1077,7130.0,7072.0,115,1,above,bottom,7188.0,top,7260.0,bottom,7072.0,16.0,0.805,33.95709792368143,35.48643761774079
2024-01-11 10:41:00,2024-01-11 11:22:00,-1,7228.0,7249.0,-21.0,2S,41,120,98,1098,7248.0,7208.0,119,0,above,top,7256.0,bottom,7208.0,top,7248.0,,,,
2024-01-11 14:38:00,2024-01-11 14:51:00,1,7268.0,7255.0,-13.0,3B,13,121,98,1113,7248.0,7208.0,119,1,above,bottom,7256.0,top,7292.0,bottom,7208.0,,,,
2024-01-11 22:46:00,2024-01-11 22:56:00,-1,7228.0,7249.0,-21.0,2S,10,122,99,1132,7248.0,7222.0,121,0,inside,top,7248.0,bottom,7222.0,top,7292.0,,,,
2024-01-12 10:56:00,2024-01-12 21:17:00,1,7282.0,7342.857142857143,60.85714285714312,2B,621,123,100,1147,7292.0,7252.0,122,0,inside,bottom,7252.0,top,7302.0,bottom,7222.0,,,,
2024-01-12 22:06:00,2024-01-12 22:09:00,1,7324.0,7309.0,-15.0,3B,3,125,101,1169,7302.0,7252.0,123,1,above,bottom,7310.0,top,7384.0,bottom,7252.0,,,,
2024-01-15 10:31:00,2024-01-15 10:37:00,-1,7278.0,7291.0,-13.0,2S,6,126,102,1185,7290.0,7252.0,125,0,inside,top,7290.0,bottom,7240.0,top,7384.0,,,,
2024-01-15 14:51:00,2024-01-15 21:00:00,1,7304.0,7280.0,-24.0,2B,369,127,103,1200,7328.0,7296.0,126,0,inside,bottom,7296.0,top,7328.0,bottom,7240.0,,,,
2024-01-15 21:36:00,2024-01-15 21:51:00,-1,7308.0,7325.0,-17.0,2S,15,128,104,1206,7324.0,7270.0,127,0,inside,top,7324.0,bottom,7270.0,top,7328.0,,,,
2024-01-16 22:26:00,2024-01-16 22:35:00,1,7410.0,7395.0,-15.0,3B,9,131,106,1255,7340.0,7282.0,129,1,above,bottom,7396.0,top,7444.0,bottom,7282.0,,,,
2024-01-17 10:06:00,2024-01-17 21:15:00,-1,7358.0,7308.142857142857,49.85714285714312,2S,669,132,107,1270,7374.0,7330.0,131,0,inside,top,7374.0,bottom,7330.0,top,7444.0,,,,
2024-01-17 22:06:00,2024-01-17 22:15:00,-1,7276.0,7297.0,-21.0,3S,9,136,110,1296,7332.0,7308.0,134,1,below,top,7296.0,bottom,7264.0,top,7332.0,,,,
2024-01-18 21:51:00,2024-01-18 22:30:00,1,7424.0,7413.0,-11.0,3B,39,139,111,1343,7384.0,7330.0,137,1,above,bottom,7414.0,top,7456.0,bottom,7330.0,,,,
2024-01-22 10:11:00,2024-01-22 10:30:00,-1,7476.0,7497.0,-21.0,2S,19,142,113,1407,7496.0,7460.0,141,0,inside,top,7496.0,bottom,7460.0,top,7564.0,,,,
2024-01-22 14:11:00,2024-01-23 09:00:00,-1,7468.0,7500.0,-32.0,2S,1129,144,115,1422,7488.0,7468.0,143,0,inside,top,7488.0,bottom,7468.0,top,7518.0,,,,
2024-01-23 10:06:00,2024-01-23 10:33:00,1,7508.0,7491.0,-17.0,3B,27,147,116,1449,7488.0,7468.0,144,2,above,bottom,7492.0,top,7542.0,bottom,7440.0,,,,
2024-01-23 13:36:00,2024-01-23 21:02:00,-1,7462.0,7449.0,13.0,2S,446,148,117,1459,7484.0,7440.0,147,0,inside,top,7484.0,bottom,7422.0,top,7542.0,,,,
2024-01-23 22:16:00,2024-01-24 11:23:00,1,7460.0,7478.0,18.0,2B,787,153,122,1484,7476.0,7446.0,152,0,inside,bottom,7446.0,top,7480.0,bottom,7410.0,,,,
2024-01-24 11:23:00,2024-01-24 13:33:00,1,7486.0,7469.0,-17.0,2B,130,155,124,1500,7480.0,7470.0,154,0,inside,bottom,7470.0,top,7506.0,bottom,7446.0,,,,
2024-01-24 22:18:00,2024-01-24 22:33:00,1,7532.0,7521.0,-11.0,3B,15,157,125,1523,7506.0,7446.0,155,1,above,bottom,7522.0,top,7558.0,bottom,7446.0,,,,
2024-01-25 10:11:00,2024-01-25 10:56:00,-1,7526.0,7543.0,-17.0,2S,45,158,126,1537,7542.0,7484.0,157,0,inside,top,7542.0,bottom,7484.0,top,7558.0,,,,
2024-01-25 14:01:00,2024-01-25 14:16:00,1,7552.0,7539.0,-13.0,2B,15,159,127,1549,7558.0,7540.0,158,0,inside,bottom,7540.0,top,7574.0,bottom,7484.0,,,,
2024-01-25 22:26:00,2024-01-26 10:46:00,-1,7526.0,7493.714285714285,32.285714285714675,2S,740,160,128,1566,7544.0,7510.0,159,0,inside,top,7544.0,bottom,7510.0,top,7574.0,,,,
2024-01-26 11:06:00,2024-01-26 13:30:00,-1,7496.0,7507.0,-11.0,3S,144,162,129,1589,7544.0,7510.0,160,1,below,top,7506.0,bottom,7450.0,top,7544.0,,,,
2024-01-26 14:46:00,2024-01-26 14:50:00,1,7562.0,7543.0,-19.0,2B,4,163,129,1603,7544.0,7510.0,160,2,inside,bottom,7544.0,top,7598.0,bottom,7450.0,,,,
2024-01-29 09:11:00,2024-01-29 10:46:00,-1,7512.0,7497.0,15.0,2S,95,164,130,1622,7532.0,7468.0,163,0,inside,top,7532.0,bottom,7468.0,top,7598.0,,,,
2024-01-30 10:11:00,2024-01-30 22:34:00,-1,7392.0,7201.0,191.0,3S,743,168,133,1681,7512.0,7448.0,166,1,below,top,7406.0,bottom,7342.0,top,7512.0,,,,
2024-01-31 21:41:00,2024-01-31 22:01:00,-1,7104.0,7123.0,-19.0,3S,20,172,135,1752,7274.0,7216.0,170,1,below,top,7122.0,bottom,7084.0,top,7274.0,,,,
2024-02-01 14:01:00,2024-02-01 22:08:00,1,7098.0,7102.714285714285,4.7142857142853245,2B,487,175,138,1788,7122.0,7084.0,174,0,inside,bottom,7084.0,top,7122.0,bottom,7066.0,,,,
2024-02-02 13:46:00,2024-02-02 14:49:00,-1,7048.0,7071.0,-23.0,3S,63,180,142,1829,7120.0,7096.0,178,1,below,top,7070.0,bottom,7050.0,top,7120.0,,,,
2024-02-05 09:52:00,2024-02-05 10:04:00,1,7056.0,7043.0,-13.0,2B,12,185,147,1860,7058.0,7044.0,184,0,inside,bottom,7044.0,top,7084.0,bottom,6990.0,,,,
2024-02-05 22:31:00,2024-02-06 10:48:00,1,7070.0,7125.285714285715,55.285714285714675,2B,737,189,151,1892,7080.0,7056.0,188,0,inside,bottom,7056.0,top,7084.0,bottom,7038.0,,,,
2024-02-06 14:01:00,2024-02-06 21:00:00,-1,7114.0,7136.0,-22.0,2S,419,192,153,1917,7130.0,7098.0,191,0,inside,top,7130.0,bottom,7098.0,top,7166.0,,,,
2024-02-06 21:56:00,2024-02-07 09:10:00,1,7140.0,7131.0,-9.0,3B,674,195,155,1932,7130.0,7098.0,193,1,above,bottom,7132.0,top,7152.0,bottom,7082.0,,,,
2024-02-07 11:26:00,2024-02-07 14:42:00,-1,7062.0,7089.0,-27.0,3S,196,198,157,1959,7152.0,7132.0,196,1,below,top,7088.0,bottom,7068.0,top,7156.0,,,,
2024-02-07 22:46:00,2024-02-08 13:30:00,1,7090.0,7169.428571428572,79.42857142857156,2B,884,201,160,1982,7088.0,7070.0,200,0,inside,bottom,7070.0,top,7140.0,bottom,7060.0,,,,
2024-02-08 13:30:00,2024-02-08 13:34:00,1,7188.0,7159.0,-29.0,3B,4,204,162,1999,7190.0,7160.0,203,0,above,top,7208.0,bottom,7160.0,top,7190.0,12.428571428571429,0.285,21.798255085826895,15.313085912554744
2024-02-19 11:21:00,2024-02-20 09:21:00,1,7226.0,7328.0,102.0,2B,1320,207,164,2028,7208.0,7160.0,205,1,inside,bottom,7208.0,top,7264.0,bottom,7118.0,,,,
2024-02-20 09:36:00,2024-02-20 10:54:00,1,7326.0,7311.0,-15.0,3B,78,209,165,2055,7264.0,7208.0,207,1,above,bottom,7312.0,top,7368.0,bottom,7208.0,,,,
2024-02-20 10:54:00,2024-02-20 21:13:00,-1,7314.0,7343.0,-29.0,2S,619,210,166,2062,7342.0,7312.0,209,0,inside,top,7342.0,bottom,7312.0,top,7368.0,,,,
2024-02-21 13:51:00,2024-02-21 14:15:00,1,7390.0,7375.0,-15.0,2B,24,215,171,2110,7378.0,7376.0,214,0,inside,bottom,7376.0,top,7402.0,bottom,7326.0,,,,
2024-02-22 10:11:00,2024-02-22 10:44:00,-1,7354.0,7377.0,-23.0,2S,33,218,174,2141,7376.0,7374.0,217,0,inside,top,7376.0,bottom,7328.0,top,7412.0,,,,
2024-02-22 13:31:00,2024-02-22 13:46:00,1,7390.0,7369.0,-21.0,2B,15,219,175,2150,7394.0,7370.0,218,0,inside,bottom,7370.0,top,7394.0,bottom,7328.0,,,,
2024-02-23 09:00:00,2024-02-26 09:03:00,-1,7284.0,7313.0,-29.0,3S,4323,220,175,2177,7394.0,7370.0,218,1,below,top,7312.0,bottom,7256.0,top,7394.0,12.714285714285714,0.555,-20.523598917847266,-18.12804058562909
2024-02-26 09:03:00,2024-02-26 14:22:00,1,7308.0,7261.0,-47.0,2B,319,226,181,2223,7286.0,7262.0,225,0,above,top,7300.0,bottom,7262.0,top,7310.0,,,,
2024-02-26 14:22:00,2024-02-26 21:00:00,-1,7266.0,7287.0,-21.0,2S,398,230,185,2246,7286.0,7274.0,229,0,inside,top,7286.0,bottom,7262.0,top,7318.0,,,,
2024-02-26 22:41:00,2024-02-27 11:02:00,1,7324.0,7338.0,14.0,2B,741,231,186,2264,7318.0,7310.0,230,0,inside,bottom,7310.0,top,7338.0,bottom,7262.0,,,,
2024-02-27 13:41:00,2024-02-27 14:45:00,-1,7350.0,7363.0,-13.0,2S,64,234,188,2285,7362.0,7332.0,233,0,inside,top,7362.0,bottom,7332.0,top,7376.0,,,,
2024-02-27 22:01:00,2024-02-28 09:04:00,1,7398.0,7385.0,-13.0,3B,663,237,190,2301,7362.0,7340.0,235,1,above,bottom,7386.0,top,7406.0,bottom,7340.0,,,,
2024-02-28 09:51:00,2024-02-28 10:35:00,-1,7384.0,7399.0,-15.0,2S,44,240,193,2315,7398.0,7386.0,239,0,inside,top,7398.0,bottom,7372.0,top,7416.0,,,,
2024-02-28 11:26:00,2024-02-28 14:33:00,1,7412.0,7399.0,-13.0,3B,187,243,195,2327,7398.0,7372.0,241,1,above,bottom,7400.0,top,7436.0,bottom,7364.0,,,,
2024-02-28 14:33:00,2024-02-28 21:15:00,-1,7402.0,7421.0,-19.0,2S,402,244,196,2333,7420.0,7400.0,243,0,inside,top,7420.0,bottom,7400.0,top,7436.0,,,,
2024-02-29 09:01:00,2024-02-29 13:30:00,1,7434.0,7452.714285714285,18.714285714285325,3B,269,247,198,2350,7420.0,7400.0,245,1,above,bottom,7422.0,top,7442.0,bottom,7380.0,,,,
2024-03-01 09:21:00,2024-03-01 09:26:00,-1,7492.0,7505.0,-13.0,2S,5,252,202,2393,7504.0,7470.0,251,0,inside,top,7504.0,bottom,7470.0,top,7516.0,,,,
2024-03-01 13:31:00,2024-03-01 21:32:00,1,7546.0,7531.0,-15.0,3B,481,253,202,2406,7504.0,7470.0,251,1,above,bottom,7532.0,top,7552.0,bottom,7470.0,,,,
2024-03-04 09:26:00,2024-03-04 14:34:00,-1,7530.0,7518.857142857143,11.142857142856883,2S,308,256,205,2435,7556.0,7532.0,255,0,inside,top,7556.0,bottom,7506.0,top,7570.0,,,,
2024-03-05 09:00:00,2024-03-05 09:28:00,-1,7466.0,7489.0,-23.0,2S,28,260,209,2476,7488.0,7484.0,259,0,inside,top,7488.0,bottom,7456.0,top,7532.0,8.428571428571429,0.05,-10.54387899392077,-9.666470946382457
2024-03-06 10:30:00,2024-03-06 14:43:00,1,7600.0,7648.714285714285,48.714285714285325,3B,253,267,214,2525,7562.0,7534.0,265,1,above,bottom,7586.0,top,7636.0,bottom,7534.0,17.428571428571427,0.885,24.83416503333683,21.347466929747604
2024-03-06 14:51:00,2024-03-06 21:49:00,1,7660.0,7680.571428571428,20.57142857142844,3B,418,269,215,2543,7636.0,7586.0,267,1,above,bottom,7648.0,top,7680.0,bottom,7586.0,,,,
2024-03-06 21:56:00,2024-03-06 22:31:00,1,7692.0,7671.0,-21.0,2B,35,271,217,2552,7680.0,7672.0,270,0,inside,bottom,7672.0,top,7734.0,bottom,7648.0,,,,
2024-03-07 10:36:00,2024-03-07 10:46:00,-1,7680.0,7697.0,-17.0,2S,10,272,218,2568,7696.0,7662.0,271,0,inside,top,7696.0,bottom,7662.0,top,7734.0,,,,
2024-03-07 14:01:00,2024-03-07 14:09:00,-1,7662.0,7681.0,-19.0,2S,8,274,220,2582,7680.0,7662.0,273,0,inside,top,7680.0,bottom,7650.0,top,7706.0,,,,
2024-03-07 22:41:00,2024-03-08 10:34:00,1,7694.0,7744.285714285715,50.285714285714675,2B,713,275,221,2598,7706.0,7684.0,274,0,inside,bottom,7684.0,top,7742.0,bottom,7650.0,,,,
2024-03-08 11:16:00,2024-03-08 21:00:00,1,7742.0,7770.0,28.0,2B,584,277,223,2617,7742.0,7702.0,276,0,inside,bottom,7702.0,top,7788.0,bottom,7684.0,,,,
2024-03-11 09:06:00,2024-03-11 21:00:00,-1,7766.0,7807.0,-41.0,2S,714,280,226,2643,7806.0,7760.0,279,0,inside,top,7806.0,bottom,7760.0,top,7820.0,,,,
2024-03-11 22:36:00,2024-03-12 09:35:00,1,7802.0,7807.142857142857,5.142857142856883,2B,659,287,232,2686,7788.0,7750.0,285,1,inside,bottom,7788.0,top,7856.0,bottom,7728.0,,,,
2024-03-12 11:11:00,2024-03-12 11:29:00,-1,7792.0,7819.0,-27.0,2S,18,290,235,2706,7818.0,7788.0,289,0,inside,top,7818.0,bottom,7776.0,top,7850.0,,,,
2024-03-12 14:26:00,2024-03-12 21:00:00,1,7838.0,7820.0,-18.0,2B,394,291,236,2718,7850.0,7822.0,290,0,inside,bottom,7822.0,top,7868.0,bottom,7776.0,,,,
2024-03-13 10:36:00,2024-03-13 10:38:00,1,7866.0,7849.0,-17.0,2B,2,295,240,2749,7872.0,7850.0,294,0,inside,bottom,7850.0,top,7904.0,bottom,7804.0,,,,
2024-03-13 13:56:00,2024-03-13 14:51:00,-1,7864.0,7877.0,-13.0,2S,55,296,241,2759,7876.0,7834.0,295,0,inside,top,7876.0,bottom,7834.0,top,7904.0,,,,
2024-03-14 09:00:00,2024-03-14 13:30:00,1,7960.0,8083.142857142857,123.14285714285688,3B,270,297,241,2779,7876.0,7834.0,295,1,above,bottom,7942.0,top,7966.0,bottom,7834.0,13.428571428571429,0.38,27.9497303943117,23.897358251188823
2024-03-14 13:36:00,2024-03-14 21:06:00,1,8102.0,8110.285714285715,8.285714285714675,3B,450,299,242,2799,7966.0,7942.0,297,1,above,bottom,8072.0,top,8144.0,bottom,7942.0,,,,
2024-03-15 13:31:00,2024-03-15 14:35:00,-1,8132.0,8165.0,-33.0,2S,64,304,246,2853,8164.0,8108.0,303,0,inside,top,8164.0,bottom,8106.0,top,8216.0,,,,
2024-03-15 21:36:00,2024-03-15 21:50:00,-1,8106.0,8137.0,-31.0,2S,14,306,248,2873,8136.0,8106.0,305,0,inside,top,8136.0,bottom,8054.0,top,8164.0,,,,
2024-03-18 09:31:00,2024-03-18 10:56:00,1,8206.0,8169.0,-37.0,3B,85,307,248,2891,8136.0,8106.0,305,1,above,bottom,8170.0,top,8336.0,bottom,8054.0,,,,
2024-03-18 14:04:00,2024-03-18 21:16:00,-1,8154.0,8175.0,-21.0,2S,432,310,251,2912,8174.0,8170.0,309,0,inside,top,8174.0,bottom,8104.0,top,8248.0,,,,
2024-03-18 22:11:00,2024-03-18 22:38:00,1,8180.0,8157.0,-23.0,2B,27,313,254,2927,8174.0,8158.0,312,0,inside,bottom,8158.0,top,8220.0,bottom,8120.0,,,,
2024-03-19 13:46:00,2024-03-19 14:16:00,-1,8122.0,8141.0,-19.0,2S,30,316,257,2954,8140.0,8138.0,315,0,inside,top,8140.0,bottom,8100.0,top,8212.0,,,,
2024-03-19 21:31:00,2024-03-20 09:07:00,1,8142.0,8162.0,20.0,2B,696,317,258,2969,8194.0,8132.0,316,0,inside,bottom,8132.0,top,8194.0,bottom,8100.0,,,,
2024-03-20 09:07:00,2024-03-20 09:10:00,-1,8162.0,8175.0,-13.0,2S,3,318,259,2985,8174.0,8132.0,317,0,above,top,8204.0,bottom,8132.0,top,8194.0,,,,
2024-03-20 09:16:00,2024-03-20 09:31:00,1,8182.0,8159.0,-23.0,2B,15,319,260,2987,8194.0,8160.0,318,0,inside,bottom,8160.0,top,8204.0,bottom,8132.0,,,,
2024-03-20 14:26:00,2024-03-21 09:08:00,1,8314.0,8392.42857142857,78.42857142857065,3B,1122,321,261,3011,8204.0,8138.0,319,1,above,bottom,8294.0,top,8320.0,bottom,8138.0,,,,
2024-03-21 09:08:00,2024-03-21 09:10:00,1,8400.0,8345.0,-55.0,3B,2,324,263,3036,8384.0,8346.0,323,0,above,top,8408.0,bottom,8346.0,top,8384.0,,,,
2024-03-21 10:32:00,2024-03-21 10:50:00,-1,8338.0,8355.0,-17.0,2S,18,326,265,3046,8354.0,8346.0,325,0,inside,top,8354.0,bottom,8300.0,top,8462.0,,,,
2024-03-21 21:36:00,2024-03-21 21:40:00,-1,8346.0,8369.0,-23.0,2S,4,328,267,3070,8368.0,8300.0,327,0,inside,top,8368.0,bottom,8256.0,top,8376.0,,,,
2024-03-21 22:41:00,2024-03-21 22:53:00,1,8358.0,8331.0,-27.0,2B,12,329,268,3078,8376.0,8332.0,328,0,inside,bottom,8332.0,top,8396.0,bottom,8256.0,,,,
2024-03-22 09:41:00,2024-03-22 11:04:00,-1,8328.0,8317.857142857143,10.142857142856883,2S,83,330,269,3086,8372.0,8320.0,329,0,inside,top,8372.0,bottom,8320.0,top,8396.0,,,,
2024-03-22 11:16:00,2024-03-22 21:48:00,-1,8314.0,8302.857142857143,11.142857142856883,2S,632,332,271,3096,8338.0,8320.0,331,0,inside,top,8338.0,bottom,8242.0,top,8372.0,,,,
2024-03-25 11:01:00,2024-03-25 22:22:00,1,8282.0,8347.42857142857,65.42857142857065,2B,681,337,276,3140,8342.0,8248.0,336,0,inside,bottom,8248.0,top,8358.0,bottom,8186.0,,,,
2024-03-25 22:24:00,2024-03-26 09:10:00,1,8360.0,8368.714285714286,8.714285714286234,2B,646,341,280,3173,8384.0,8360.0,340,0,below,bottom,8352.0,top,8410.0,bottom,8336.0,,,,
2024-03-26 14:21:00,2024-03-26 21:58:00,-1,8282.0,8327.0,-45.0,3S,457,344,282,3200,8410.0,8352.0,342,1,below,top,8326.0,bottom,8260.0,top,8424.0,,,,
2024-03-26 22:46:00,2024-03-27 09:04:00,1,8304.0,8271.0,-33.0,2B,618,347,285,3221,8326.0,8272.0,346,0,inside,bottom,8272.0,top,8336.0,bottom,8262.0,,,,
2024-03-27 14:56:00,2024-03-28 09:00:00,-1,8128.0,8147.0,-19.0,3S,1084,348,285,3246,8326.0,8272.0,346,1,below,top,8146.0,bottom,8088.0,top,8336.0,,,,
2024-03-28 09:00:00,2024-03-28 10:06:00,1,8130.0,8099.0,-31.0,2B,66,351,288,3265,8130.0,8100.0,350,0,inside,bottom,8100.0,top,8130.0,bottom,8082.0,19.285714285714285,0.43,-30.01594193593064,-36.02264404162785
2024-03-28 11:26:00,2024-03-28 13:47:00,1,8120.0,8089.0,-31.0,2B,141,355,292,3287,8126.0,8090.0,354,0,inside,bottom,8090.0,top,8126.0,bottom,8084.0,,,,
2024-03-29 13:41:00,2024-03-29 21:19:00,1,8154.0,8188.285714285715,34.285714285714675,3B,458,359,295,3328,8130.0,8070.0,357,1,above,bottom,8140.0,top,8186.0,bottom,7984.0,,,,
2024-03-29 22:46:00,2024-04-01 09:19:00,-1,8160.0,8189.0,-29.0,2S,3513,362,298,3354,8188.0,8150.0,361,0,inside,top,8188.0,bottom,8150.0,top,8232.0,,,,
