entry_time,exit_time,direction,entry,exit,pnl,signal_type,hold_minutes,snap_bi_count,snap_pivot_count,snap_k_lines_count,snap_last_pivot_zg,snap_last_pivot_zd,snap_last_pivot_end_bi,snap_bi_since_pivot,snap_price_vs_pivot,snap_bi_n1_type,snap_bi_n1_price,snap_bi_n2_type,snap_bi_n2_price,snap_bi_n3_type,snap_bi_n3_price,snap_atr,snap_atr_pct,snap_diff_15m,snap_dea_15m
2023-09-12 14:26:00,2023-09-12 21:01:00,-1,7420.0,7449.0,-29.0,3S,395,113,90,1003,7488.0,7452.0,111,1,below,top,7448.0,bottom,7418.0,top,7488.0,,,,
2023-09-13 14:11:00,2023-09-13 21:00:00,-1,7374.0,7408.0,-34.0,3S,409,117,93,1039,7454.0,7410.0,115,1,below,top,7388.0,bottom,7358.0,top,7504.0,,,,
2023-09-13 22:32:00,2023-09-14 14:15:00,1,7374.0,7451.714285714285,77.71428571428532,2B,943,120,96,1059,7388.0,7358.0,119,0,inside,bottom,7358.0,top,7418.0,bottom,7352.0,,,,
2023-09-14 22:16:00,2023-09-15 09:40:00,1,7508.0,7524.142857142857,16.142857142856883,2B,684,126,101,1102,7490.0,7488.0,125,0,inside,bottom,7488.0,top,7520.0,bottom,7450.0,,,,
2023-09-15 13:31:00,2023-09-18 09:07:00,-1,7496.0,7378.428571428572,117.57142857142844,2S,4056,129,104,1123,7514.0,7494.0,128,0,inside,top,7514.0,bottom,7494.0,top,7576.0,,,,
2023-09-18 09:07:00,2023-09-18 13:44:00,-1,7374.0,7342.714285714285,31.285714285714675,3S,277,132,106,1146,7408.0,7368.0,131,0,below,bottom,7330.0,top,7408.0,bottom,7368.0,,,,
2023-09-18 13:44:00,2023-09-18 14:22:00,-1,7342.0,7367.0,-25.0,3S,38,134,107,1169,7366.0,7310.0,133,0,below,bottom,7296.0,top,7366.0,bottom,7310.0,,,,
2023-09-19 09:18:00,2023-09-19 09:28:00,1,7314.0,7295.0,-19.0,2B,10,138,111,1200,7340.0,7296.0,137,0,inside,bottom,7296.0,top,7340.0,bottom,7288.0,,,,
2023-09-19 10:56:00,2023-09-19 11:01:00,-1,7268.0,7287.0,-19.0,3S,5,139,111,1213,7340.0,7296.0,137,1,below,top,7286.0,bottom,7254.0,top,7340.0,,,,
2023-09-19 14:36:00,2023-09-20 09:00:00,1,7286.0,7299.571428571428,13.571428571428442,2B,1104,140,112,1228,7318.0,7260.0,139,0,inside,bottom,7260.0,top,7318.0,bottom,7254.0,,,,
2023-09-20 09:11:00,2023-09-20 10:51:00,1,7318.0,7279.0,-39.0,2B,100,142,114,1245,7318.0,7280.0,141,0,inside,bottom,7280.0,top,7356.0,bottom,7260.0,,,,
2023-09-20 13:46:00,2023-09-21 09:04:00,-1,7314.0,7275.285714285715,38.714285714285325,2S,1158,145,117,1266,7338.0,7280.0,144,0,inside,top,7338.0,bottom,7264.0,top,7368.0,,,,
2023-09-21 09:51:00,2023-09-21 21:15:00,-1,7264.0,7200.0,64.0,3S,684,149,120,1301,7338.0,7290.0,147,1,below,top,7280.0,bottom,7206.0,top,7338.0,,,,
2023-09-21 21:15:00,2023-09-22 10:38:00,-1,7198.0,7249.0,-51.0,2S,803,152,123,1323,7248.0,7214.0,151,0,below,bottom,7152.0,top,7248.0,bottom,7214.0,18.142857142857142,0.84,-29.580169734434094,-25.452953173320616
2023-09-22 10:38:00,2023-09-22 13:40:00,1,7238.0,7207.0,-31.0,2B,182,155,125,1348,7234.0,7190.0,154,0,inside,top,7234.0,bottom,7190.0,top,7244.0,,,,
2023-09-22 21:59:00,2023-09-25 09:00:00,1,7260.0,7280.142857142857,20.142857142856883,2B,3541,158,128,1372,7250.0,7248.0,157,0,inside,bottom,7248.0,top,7294.0,bottom,7204.0,,,,
2023-09-25 09:26:00,2023-09-25 09:43:00,1,7296.0,7267.0,-29.0,2B,17,160,130,1388,7294.0,7268.0,159,0,inside,bottom,7268.0,top,7326.0,bottom,7248.0,,,,
2023-09-25 10:46:00,2023-09-25 10:52:00,-1,7290.0,7317.0,-27.0,2S,6,161,131,1398,7316.0,7248.0,160,0,inside,top,7316.0,bottom,7214.0,top,7326.0,,,,
2023-09-25 21:07:00,2023-09-26 09:14:00,-1,7228.0,7245.0,-17.0,2S,727,163,133,1416,7244.0,7214.0,162,0,inside,top,7244.0,bottom,7176.0,top,7346.0,,,,
2023-09-26 10:41:00,2023-09-26 10:53:00,1,7260.0,7245.0,-15.0,3B,12,166,135,1441,7244.0,7190.0,164,1,above,bottom,7246.0,top,7298.0,bottom,7190.0,,,,
2023-09-26 21:31:00,2023-09-27 09:00:00,-1,7246.0,7265.0,-19.0,2S,689,169,138,1466,7264.0,7244.0,168,0,inside,top,7264.0,bottom,7222.0,top,7294.0,,,,
2023-09-27 09:56:00,2023-09-27 10:55:00,1,7276.0,7253.0,-23.0,2B,59,172,141,1488,7264.0,7254.0,171,0,inside,bottom,7254.0,top,7316.0,bottom,7214.0,,,,
2023-09-28 09:11:00,2023-09-28 11:11:00,1,7412.0,7393.0,-19.0,3B,120,176,144,1527,7276.0,7254.0,174,1,above,bottom,7394.0,top,7426.0,bottom,7222.0,,,,
2023-10-09 11:06:00,2023-10-09 13:39:00,-1,7158.0,7173.0,-15.0,3S,153,181,148,1563,7438.0,7398.0,179,1,below,top,7172.0,bottom,7134.0,top,7466.0,,,,
2023-10-10 10:01:00,2023-10-10 11:19:00,-1,6996.0,7021.0,-25.0,3S,78,187,152,1604,7122.0,7108.0,185,1,below,top,7020.0,bottom,6990.0,top,7122.0,,,,
2023-10-10 14:51:00,2023-10-10 21:56:00,1,7072.0,7049.0,-23.0,3B,425,190,154,1622,7020.0,6990.0,188,1,above,bottom,7050.0,top,7098.0,bottom,6988.0,,,,
2023-10-11 21:01:00,2023-10-11 21:49:00,-1,7052.0,7083.0,-31.0,2S,48,193,157,1667,7082.0,7050.0,192,0,inside,top,7082.0,bottom,7032.0,top,7158.0,,,,
2023-10-12 14:06:00,2023-10-12 21:04:00,1,7116.0,7150.142857142857,34.14285714285688,3B,418,198,161,1704,7080.0,7046.0,196,1,above,bottom,7096.0,top,7126.0,bottom,7010.0,,,,
2023-10-13 13:56:00,2023-10-13 22:35:00,1,7252.0,7288.142857142857,36.14285714285688,3B,519,202,164,1744,7196.0,7116.0,200,1,above,bottom,7246.0,top,7266.0,bottom,7116.0,,,,
2023-10-16 10:36:00,2023-10-16 10:59:00,-1,7312.0,7335.0,-23.0,2S,23,207,168,1780,7334.0,7310.0,206,0,inside,top,7334.0,bottom,7310.0,top,7388.0,,,,
2023-10-17 09:41:00,2023-10-17 10:32:00,-1,7314.0,7335.0,-21.0,2S,51,213,174,1820,7334.0,7308.0,212,0,inside,top,7334.0,bottom,7282.0,top,7364.0,,,,
2023-10-18 10:01:00,2023-10-18 13:31:00,1,7358.0,7360.142857142857,2.142857142856883,2B,210,218,179,1861,7342.0,7338.0,217,0,inside,bottom,7338.0,top,7422.0,bottom,7302.0,,,,
2023-10-18 14:21:00,2023-10-19 09:02:00,-1,7380.0,7363.714285714285,16.285714285714675,2S,1121,221,182,1878,7394.0,7358.0,220,0,inside,top,7394.0,bottom,7358.0,top,7406.0,,,,
2023-10-19 13:31:00,2023-10-19 13:43:00,1,7386.0,7369.0,-17.0,2B,12,224,185,1917,7394.0,7370.0,223,0,inside,bottom,7370.0,top,7412.0,bottom,7320.0,,,,
2023-10-19 21:51:00,2023-10-20 09:00:00,-1,7304.0,7266.142857142857,37.85714285714312,2S,669,225,186,1936,7324.0,7320.0,224,0,inside,top,7324.0,bottom,7276.0,top,7412.0,,,,
2023-10-20 09:41:00,2023-10-20 13:58:00,-1,7236.0,7251.0,-15.0,3S,257,227,187,1952,7324.0,7284.0,225,1,below,top,7250.0,bottom,7216.0,top,7324.0,,,,
2023-10-20 14:56:00,2023-10-20 21:35:00,1,7228.0,7207.0,-21.0,2B,399,230,190,1976,7250.0,7208.0,229,0,inside,bottom,7208.0,top,7268.0,bottom,7190.0,,,,
2023-10-23 14:31:00,2023-10-23 14:55:00,-1,7152.0,7173.0,-21.0,3S,24,233,192,2018,7266.0,7202.0,231,1,below,top,7172.0,bottom,7152.0,top,7266.0,,,,
2023-10-23 22:01:00,2023-10-24 09:00:00,1,7178.0,7120.0,-58.0,2B,659,234,193,2025,7186.0,7158.0,233,0,inside,bottom,7158.0,top,7186.0,bottom,7152.0,,,,
2023-10-24 10:51:00,2023-10-24 14:44:00,-1,7088.0,7067.714285714285,20.285714285714675,3S,233,237,195,2048,7186.0,7158.0,235,1,below,top,7110.0,bottom,7070.0,top,7188.0,,,,
2023-10-24 21:56:00,2023-10-25 09:24:00,1,7074.0,7070.142857142857,-3.857142857143117,2B,688,240,198,2073,7102.0,7052.0,239,0,inside,bottom,7052.0,top,7102.0,bottom,7032.0,,,,
2023-10-25 09:24:00,2023-10-25 09:26:00,1,7074.0,7063.0,-11.0,2B,2,243,201,2087,7090.0,7064.0,242,0,above,top,7112.0,bottom,7064.0,top,7090.0,,,,
2023-10-25 11:24:00,2023-10-25 21:16:00,-1,7034.0,7051.0,-17.0,3S,592,245,202,2105,7090.0,7064.0,243,1,below,top,7050.0,bottom,7010.0,top,7112.0,,,,
2023-10-26 10:41:00,2023-10-27 09:00:00,1,7096.0,7192.0,96.0,3B,1339,248,204,2144,7032.0,7010.0,246,1,above,bottom,7076.0,top,7124.0,bottom,7006.0,,,,
2023-10-27 10:52:00,2023-10-27 13:30:00,-1,7176.0,7197.0,-21.0,2S,158,251,206,2198,7196.0,7146.0,250,0,inside,top,7196.0,bottom,7146.0,top,7270.0,,,,
2023-10-27 21:46:00,2023-10-27 22:01:00,1,7286.0,7271.0,-15.0,3B,15,252,206,2217,7196.0,7146.0,250,1,above,bottom,7272.0,top,7312.0,bottom,7146.0,,,,
2023-10-30 09:06:00,2023-10-30 09:09:00,-1,7282.0,7305.0,-23.0,2S,3,253,207,2226,7304.0,7262.0,252,0,inside,top,7304.0,bottom,7262.0,top,7312.0,,,,
2023-10-30 14:31:00,2023-10-31 14:00:00,-1,7258.0,7095.285714285715,162.71428571428532,2S,1409,255,209,2251,7272.0,7262.0,254,0,inside,top,7272.0,bottom,7236.0,top,7306.0,,,,
2023-10-31 14:00:00,2023-10-31 21:30:00,-1,7084.0,7123.0,-39.0,3S,450,260,213,2290,7122.0,7090.0,259,0,below,bottom,7052.0,top,7122.0,bottom,7090.0,12.428571428571429,0.12,-42.667080816035195,-40.42167670868146
2023-10-31 22:16:00,2023-11-01 09:49:00,1,7118.0,7112.571428571428,-5.4285714285715585,2B,693,262,215,2309,7122.0,7078.0,261,0,inside,bottom,7078.0,top,7126.0,bottom,7052.0,,,,
2023-11-01 11:16:00,2023-11-01 14:10:00,-1,7092.0,7119.0,-27.0,2S,174,265,218,2335,7118.0,7078.0,264,0,inside,top,7118.0,bottom,7058.0,top,7158.0,,,,
2023-11-01 22:16:00,2023-11-02 09:00:00,1,7162.0,7090.0,-72.0,2B,644,266,219,2358,7158.0,7130.0,265,0,inside,bottom,7130.0,top,7174.0,bottom,7058.0,,,,
2023-11-03 13:41:00,2023-11-03 14:00:00,-1,7330.0,7345.0,-15.0,2S,19,271,223,2427,7344.0,7308.0,270,0,inside,top,7344.0,bottom,7308.0,top,7378.0,,,,
2023-11-06 13:44:00,2023-11-06 13:49:00,-1,7286.0,7299.0,-13.0,3S,5,275,226,2468,7348.0,7330.0,273,1,below,top,7298.0,bottom,7266.0,top,7366.0,,,,
2023-11-06 21:36:00,2023-11-07 09:01:00,1,7352.0,7352.0,0.0,2B,685,276,227,2483,7366.0,7328.0,275,0,inside,bottom,7328.0,top,7390.0,bottom,7266.0,,,,
2023-11-07 13:41:00,2023-11-07 14:20:00,1,7406.0,7367.0,-39.0,2B,39,280,231,2513,7392.0,7368.0,279,0,inside,bottom,7368.0,top,7458.0,bottom,7354.0,,,,
2023-11-07 22:31:00,2023-11-08 10:12:00,-1,7382.0,7360.0,22.0,2S,701,281,232,2537,7398.0,7354.0,280,0,inside,top,7398.0,bottom,7280.0,top,7458.0,,,,
2023-11-08 14:36:00,2023-11-09 09:47:00,-1,7358.0,7349.285714285715,8.714285714285325,2S,1151,285,236,2568,7408.0,7322.0,284,0,inside,top,7408.0,bottom,7322.0,top,7414.0,,,,
2023-11-09 22:51:00,2023-11-10 09:00:00,1,7302.0,7287.0,-15.0,2B,609,292,243,2627,7322.0,7288.0,291,0,inside,bottom,7288.0,top,7322.0,bottom,7202.0,,,,
2023-11-10 10:46:00,2023-11-10 10:53:00,1,7356.0,7329.0,-27.0,3B,7,294,244,2641,7322.0,7278.0,292,1,above,bottom,7330.0,top,7388.0,bottom,7278.0,,,,
2023-11-10 14:21:00,2023-11-10 22:43:00,1,7392.0,7401.714285714285,9.714285714285325,2B,502,296,246,2654,7388.0,7362.0,295,0,inside,bottom,7362.0,top,7476.0,bottom,7302.0,,,,
2023-11-13 10:06:00,2023-11-13 13:40:00,-1,7354.0,7387.0,-33.0,2S,214,299,249,2681,7386.0,7362.0,298,0,inside,top,7386.0,bottom,7356.0,top,7450.0,,,,
2023-11-14 14:01:00,2023-11-14 14:04:00,1,7478.0,7467.0,-11.0,3B,3,304,253,2738,7378.0,7324.0,302,1,above,bottom,7468.0,top,7492.0,bottom,7278.0,,,,
2023-11-15 10:01:00,2023-11-15 21:11:00,1,7588.0,7601.428571428572,13.428571428571558,3B,670,306,254,2768,7492.0,7464.0,304,1,above,bottom,7572.0,top,7610.0,bottom,7464.0,,,,
2023-11-15 22:56:00,2023-11-16 10:47:00,-1,7628.0,7643.0,-15.0,2S,711,311,259,2809,7642.0,7604.0,310,0,inside,top,7642.0,bottom,7604.0,top,7644.0,,,,
2023-11-16 14:16:00,2023-11-17 10:52:00,-1,7596.0,7476.571428571428,119.42857142857156,2S,1236,313,261,2831,7614.0,7604.0,312,0,inside,top,7614.0,bottom,7550.0,top,7642.0,,,,
2023-11-17 11:13:00,2023-11-17 11:20:00,-1,7480.0,7495.0,-15.0,3S,7,317,264,2870,7610.0,7566.0,315,1,below,top,7494.0,bottom,7418.0,top,7610.0,,,,
2023-11-17 14:31:00,2023-11-17 21:15:00,1,7498.0,7473.0,-25.0,2B,404,318,265,2879,7508.0,7474.0,317,0,inside,bottom,7474.0,top,7508.0,bottom,7418.0,,,,
2023-11-20 22:31:00,2023-11-21 10:40:00,1,7514.0,7513.714285714285,-0.2857142857146755,2B,729,324,270,2937,7514.0,7488.0,323,0,inside,bottom,7488.0,top,7530.0,bottom,7446.0,,,,
2023-11-21 11:26:00,2023-11-21 22:01:00,-1,7502.0,7442.571428571428,59.42857142857156,2S,635,327,272,2958,7524.0,7498.0,326,0,inside,top,7524.0,bottom,7498.0,top,7572.0,,,,
2023-11-21 22:04:00,2023-11-21 22:34:00,-1,7432.0,7447.0,-15.0,3S,30,330,274,2980,7446.0,7406.0,329,0,inside,bottom,7406.0,top,7446.0,bottom,7384.0,,,,
2023-11-22 09:56:00,2023-11-22 13:51:00,1,7492.0,7496.285714285715,4.2857142857146755,3B,235,332,275,2998,7446.0,7406.0,330,1,above,bottom,7468.0,top,7520.0,bottom,7406.0,,,,
2023-11-22 22:11:00,2023-11-23 14:14:00,-1,7502.0,7444.0,58.0,2S,963,337,280,3028,7524.0,7474.0,336,0,inside,top,7524.0,bottom,7436.0,top,7564.0,,,,
2023-11-24 09:50:00,2023-11-24 09:57:00,1,7374.0,7359.0,-15.0,2B,7,342,284,3078,7410.0,7360.0,341,0,inside,bottom,7360.0,top,7410.0,bottom,7348.0,15.285714285714286,0.335,-19.2083567089594,-19.624601235099817
2023-11-27 21:41:00,2023-11-28 10:31:00,1,7380.0,7411.571428571428,31.57142857142844,3B,770,348,289,3143,7362.0,7260.0,346,1,above,bottom,7366.0,top,7422.0,bottom,7252.0,,,,
2023-11-28 10:41:00,2023-11-28 10:51:00,1,7434.0,7405.0,-29.0,2B,10,352,293,3163,7416.0,7406.0,351,0,inside,bottom,7406.0,top,7460.0,bottom,7376.0,,,,
2023-11-28 14:39:00,2023-11-28 22:49:00,-1,7394.0,7356.714285714285,37.285714285714675,2S,490,353,294,3181,7410.0,7376.0,352,0,inside,top,7410.0,bottom,7362.0,top,7460.0,,,,
2023-11-29 13:30:00,2023-11-29 13:32:00,-1,7290.0,7305.0,-15.0,3S,2,357,297,3217,7410.0,7310.0,355,1,below,top,7304.0,bottom,7272.0,top,7434.0,15.714285714285714,0.375,-20.230655000274965,-13.192983694403432
2023-11-30 09:01:00,2023-11-30 22:09:00,1,7296.0,7336.714285714285,40.714285714285325,2B,788,360,300,3248,7314.0,7268.0,359,0,inside,bottom,7268.0,top,7314.0,bottom,7238.0,,,,
2023-11-30 22:09:00,2023-12-01 09:00:00,1,7342.0,7317.0,-25.0,3B,651,363,302,3286,7352.0,7318.0,362,0,above,top,7380.0,bottom,7318.0,top,7352.0,,,,
2023-12-01 10:11:00,2023-12-01 22:09:00,-1,7214.0,7261.0,-47.0,3S,718,365,303,3303,7352.0,7324.0,363,1,below,top,7260.0,bottom,7214.0,top,7380.0,,,,
2023-12-04 09:06:00,2023-12-04 09:14:00,1,7228.0,7203.0,-25.0,2B,8,370,308,3339,7218.0,7204.0,369,0,inside,bottom,7204.0,top,7268.0,bottom,7184.0,,,,
2023-12-04 14:16:00,2023-12-04 14:27:00,1,7212.0,7193.0,-19.0,2B,11,372,310,3365,7230.0,7194.0,371,0,inside,bottom,7194.0,top,7230.0,bottom,7150.0,,,,
2023-12-05 10:30:00,2023-12-05 10:35:00,-1,7142.0,7159.0,-17.0,3S,5,375,312,3395,7224.0,7192.0,373,1,below,top,7158.0,bottom,7130.0,top,7224.0,20.571428571428573,0.87,-13.429358420920835,-8.129281521524984
2023-12-05 21:51:00,2023-12-05 22:35:00,-1,7074.0,7095.0,-21.0,3S,44,379,315,3419,7142.0,7122.0,377,1,below,top,7094.0,bottom,7072.0,top,7142.0,,,,
2023-12-06 11:21:00,2023-12-06 13:30:00,-1,6918.0,6935.0,-17.0,3S,129,381,316,3451,7094.0,7076.0,379,1,below,top,6934.0,bottom,6896.0,top,7094.0,,,,
2023-12-06 14:42:00,2023-12-06 21:05:00,1,6932.0,6919.0,-13.0,2B,383,382,317,3460,6958.0,6920.0,381,0,inside,bottom,6920.0,top,6958.0,bottom,6896.0,,,,
2023-12-07 10:06:00,2023-12-07 10:36:00,-1,6808.0,6833.0,-25.0,3S,30,385,319,3488,6952.0,6914.0,383,1,below,top,6832.0,bottom,6732.0,top,6952.0,,,,
2023-12-07 21:54:00,2023-12-08 09:31:00,1,6966.0,6990.857142857143,24.857142857143117,2B,697,386,319,3521,6952.0,6914.0,383,2,inside,bottom,6952.0,top,7000.0,bottom,6732.0,,,,
2023-12-08 11:11:00,2023-12-08 21:24:00,1,7030.0,7063.714285714285,33.714285714285325,3B,613,390,322,3545,6996.0,6976.0,388,1,above,bottom,7012.0,top,7046.0,bottom,6976.0,,,,
2023-12-11 21:44:00,2023-12-11 21:57:00,1,7092.0,7077.0,-15.0,2B,13,396,327,3604,7088.0,7078.0,395,0,inside,bottom,7078.0,top,7126.0,bottom,7042.0,,,,
2023-12-11 22:56:00,2023-12-12 09:00:00,-1,7094.0,7114.0,-20.0,2S,604,397,328,3612,7106.0,7076.0,396,0,inside,top,7106.0,bottom,7076.0,top,7126.0,,,,
2023-12-12 09:51:00,2023-12-12 10:01:00,1,7110.0,7097.0,-13.0,2B,10,398,329,3622,7126.0,7098.0,397,0,inside,bottom,7098.0,top,7144.0,bottom,7076.0,,,,
