entry_time,exit_time,direction,entry,exit,pnl,signal_type,entry_rsi,entry_adx,entry_bb_width,entry_bb_pos,entry_ma5,entry_ma20,entry_ma60,entry_mom_10,entry_mom_20,entry_rvol_20,entry_macd_flip_20,entry_diff_15m,entry_dea_15m,entry_ma_aligned_bull,entry_ma_aligned_bear,entry_above_ma20,entry_above_ma60,contract
2021-12-22 11:00:00,2021-12-22 14:35:00,1,8000.0,8020.0,20.0,2B,37.5,29.59503590400858,1.0816679220035226,0.4331059992942436,8001.6,8015.8,7973.7,-0.09977550511349742,0.47666833918715845,0.23997750610265048,1.0,34.17592797744055,35.857556135690835,0,0,1,1,P2205
2021-12-22 22:15:00,2021-12-22 22:45:00,1,8084.0,8144.0,60.0,3B,63.63636363636363,35.89533917982616,1.7925166231034784,0.6843632413130377,8084.8,8079.3,8044.2,-0.4176904176904195,0.8710801393728262,0.2611778211873701,2.0,33.07959546850725,32.06324523536949,1,0,1,1,P2205
2021-12-27 21:05:00,2021-12-27 21:10:00,-1,8342.0,8355.0,-13.0,2S,40.909090909090914,26.270654103145173,0.4551421987898015,-0.17642427852252204,8340.4,8347.7,8361.133333333333,-0.3830500359109368,-0.2397506593143084,0.13530591800794362,0.0,7.573607450322015,14.04034738673502,0,1,1,0,P2205
2021-12-28 15:00:00,2021-12-28 21:25:00,1,8466.0,8493.714285714286,27.714285714286234,2B,49.107142857142854,32.8775940377001,1.6641135421996789,0.6821316264299435,8462.4,8446.4,8400.5,0.37914691943128354,1.3639626704953445,0.2692935615709876,3.0,23.455235557903507,16.49269525340943,1,0,1,1,P2205
2021-12-29 14:30:00,2021-12-29 21:00:00,-1,8328.0,8346.0,-18.0,2S,56.33802816901408,47.45749725617202,0.4853952154431294,0.37629537174663935,8328.4,8327.0,8400.3,0.0,-0.19189254017749624,0.15465067770547322,1.0,-27.768767262366964,-17.19738935062841,0,0,1,0,P2205
2022-01-05 10:05:00,2022-01-05 10:10:00,1,8842.0,8825.0,-17.0,3B,59.48275862068966,50.91355755076347,2.059421927076579,0.5049452403883704,8838.4,8837.1,8749.866666666667,-0.8303411131059257,1.0981468771448233,0.2980961678971102,2.0,64.10807145478611,55.100336580889596,1,0,0,1,P2205
2022-01-11 09:55:00,2022-01-11 11:00:00,-1,8810.0,8833.0,-23.0,2S,32.83582089552239,52.430707069621825,1.1352939087834404,0.18384020143689736,8815.2,8831.7,8886.366666666667,-0.06813536225300787,-0.945520036019809,0.14821534534702058,2.0,-9.626206876137076,4.266745487409323,0,1,1,0,P2205
2022-01-14 21:50:00,2022-01-14 22:15:00,1,9004.0,8979.0,-25.0,3B,39.583333333333336,42.868620402979914,1.9713425387056833,0.48760588691295337,8999.6,9004.2,8944.633333333333,-0.4203539823008806,0.7836990595611271,0.26053960824162614,1.0,15.79199240613707,3.5824130892782464,0,0,0,1,P2205
2022-01-18 10:35:00,2022-01-18 11:10:00,1,9158.0,9137.0,-21.0,3B,65.07936507936508,10.698452664227819,0.6656305073011722,0.7463113434858665,9157.2,9149.0,9101.733333333334,0.087374399300999,0.15300546448087093,0.15726737620185716,0.0,41.20106141776523,39.80737773296886,1,0,0,1,P2205
2022-01-19 10:45:00,2022-01-19 11:10:00,1,9380.0,9351.0,-29.0,3B,53.78151260504202,55.155225041457065,1.735357464740848,0.6145430653477914,9374.4,9357.4,9243.5,-0.08525149190110604,1.559792027729645,0.26504897512159564,2.0,65.25350821079701,51.76081691715384,1,0,0,1,P2205
2022-01-25 09:25:00,2022-01-25 10:35:00,-1,9408.0,9433.0,-25.0,2S,66.66666666666666,41.776858650535125,1.2486365719228811,0.7641341494446967,9411.6,9369.1,9463.233333333334,0.4058961760307733,0.12782275244993535,0.1995860491839753,1.0,-49.43611435465027,-37.90113971781473,0,0,1,0,P2205
2022-01-26 21:00:00,2022-01-27 09:05:00,1,9600.0,9714.0,114.0,2B,69.23076923076923,46.684410870753105,1.0392675569519636,0.7496856805808998,9566.8,9557.2,9497.3,0.0,0.7782919646613484,0.14144816633469146,2.0,34.92469453472404,27.344077150939984,1,0,1,1,P2205
2022-02-07 13:35:00,2022-02-07 14:00:00,1,10246.0,10193.0,-53.0,3B,25.373134328358205,46.58777445165287,2.72059598280339,0.3168468862597758,10226.0,10295.3,10089.7,-0.678689160364554,-0.9858882659965151,0.23376158069306863,1.0,119.8372338690915,119.3449961433582,0,0,0,1,P2205
2022-02-08 14:20:00,2022-02-08 14:25:00,-1,9968.0,9985.0,-17.0,2S,51.92307692307693,45.180419553861576,0.6283787433876988,0.5685967578992528,9971.2,9975.7,10092.633333333333,-0.020036064916850727,-0.5183413078149957,0.22090189269822116,1.0,-49.44253263081737,-29.041177399928028,0,1,1,0,P2205
2022-02-08 21:50:00,2022-02-09 09:00:00,-1,9870.0,9788.57142857143,81.42857142857065,2S,29.22077922077922,35.87721027472533,2.774307314920771,0.2741329933577667,9877.2,9926.2,10011.066666666668,0.12180267965895553,-1.0830324909747335,0.39120867450051683,1.0,-60.89131048427953,-48.46248605168384,0,1,0,0,P2205
2022-02-10 09:45:00,2022-02-10 13:35:00,1,9990.0,10062.0,72.0,2B,44.93670886075949,52.90448202921628,1.4720000011664676,0.43396921843520336,9978.4,9979.7,9906.266666666666,-0.4393848611943252,0.6257569640694349,0.28045776596189903,2.0,35.55457987924092,24.141523998659324,0,0,1,1,P2205
2022-02-11 10:35:00,2022-02-11 10:45:00,-1,9860.0,9895.0,-35.0,2S,42.4,34.78000353273352,2.2443990881752742,0.47968703700535675,9870.4,9870.5,9933.6,0.7351439656932746,-1.3399999999999967,0.43073319399940324,2.0,-26.987453022204136,-13.924671786046678,0,1,1,0,P2205
2022-02-11 22:05:00,2022-02-14 09:10:00,1,10016.0,10146.0,130.0,2B,66.02564102564102,47.32069623402866,1.8644320197751665,0.6963967758531601,10012.4,9995.4,9928.233333333334,-0.3971405877680745,1.0882708585247869,0.26871427180578955,2.0,20.44546909197925,5.019264254389124,1,0,1,1,P2205
2022-02-24 14:20:00,2022-02-24 21:30:00,1,11470.0,11721.142857142857,251.14285714285688,3B,66.24203821656052,69.55502095775252,4.403915093500366,0.663791307654406,11463.6,11368.0,11285.633333333333,-0.5212858384013863,2.2138903767184415,0.5882394496578713,1.0,88.22406286090154,70.41823413503386,1,0,1,1,P2205
2022-02-25 14:05:00,2022-02-25 14:50:00,-1,11304.0,11292.285714285714,11.714285714286234,2S,54.72972972972973,41.94939884617002,1.6704603765143382,0.2989077538632843,11345.6,11342.1,11464.466666666667,-0.38773352132533967,-1.6530363668000647,0.30103763986099347,2.0,-22.805723889168803,2.2199195642545533,0,0,0,0,P2205
2022-03-01 23:00:00,2022-03-02 09:05:00,1,12450.0,12486.285714285714,36.285714285713766,3B,83.06451612903226,34.02907667231362,1.7086514351211062,1.0363254542848517,12432.0,12374.6,12071.033333333333,0.9865760957463943,0.9865760957463943,0.353923229720287,1.0,223.26335602446125,208.2210262852785,1,0,1,1,P2205
2022-03-03 10:50:00,2022-03-03 11:00:00,1,12730.0,12673.0,-57.0,3B,76.84729064039409,68.82838320008653,3.167094159753387,0.6995883988185486,12714.4,12640.1,12422.466666666667,0.12594458438286438,2.2836925056288093,0.3358812784775656,1.0,104.13832688395269,64.96199972460899,1,0,1,1,P2205
2022-03-07 22:55:00,2022-03-08 09:00:00,-1,11544.0,11660.0,-116.0,2S,59.036144578313255,39.59072193959292,2.2384035865008025,0.6048428331150443,11557.6,11505.0,11755.3,0.8747375787263811,-1.012875536480684,0.5321537088002125,1.0,-137.560589503757,-100.34356969516506,0,0,1,0,P2205
2022-03-10 10:30:00,2022-03-10 10:45:00,-1,12104.0,12215.0,-111.0,2S,50.95785440613027,43.574518993126716,4.684463440885158,0.45033987488517163,12138.0,12122.2,12331.0,1.0528074866310133,-2.4834704079987113,0.8471571752748073,2.0,-22.203378625332334,26.745397152423347,0,0,1,0,P2205
2022-03-11 11:30:00,2022-03-11 13:55:00,-1,12190.0,12347.0,-157.0,2S,31.048387096774192,47.37357279659352,2.146289072972235,-0.01599128999925875,12269.6,12316.4,12454.033333333333,-0.4739336492891044,-2.0742884708152443,0.39248632559590696,2.0,-15.418739608719989,17.16240417732796,0,1,0,0,P2205
2022-03-11 22:55:00,2022-03-14 09:55:00,-1,12112.0,11864.285714285714,247.71428571428623,2S,42.94478527607362,29.000393338991323,1.271941463816394,0.3758881709301142,12114.0,12099.1,12222.166666666666,-0.34647747896386916,0.23232658479921398,0.26225076874125897,1.0,-73.0620684698606,-56.33738285356663,0,0,0,0,P2205
2022-03-17 21:30:00,2022-03-17 21:40:00,-1,11014.0,11153.0,-139.0,2S,51.7970401691332,40.00282181173457,4.035426091740764,0.6044170790427155,11085.2,11035.5,11160.266666666666,1.8753447324875827,-0.7522837184309461,0.9132219248684762,1.0,-71.60757162478694,-71.67365126719785,0,0,1,0,P2205
2022-03-18 10:40:00,2022-03-18 10:45:00,1,11338.0,11269.0,-69.0,3B,64.36363636363636,41.11214605029801,3.1284155196443133,0.6811172562452572,11312.4,11242.3,11132.533333333333,-0.38766519823788537,1.599568655643413,0.5445208874467182,0.0,14.205096913348825,-16.296224189872305,1,0,1,1,P2205
2022-03-18 22:15:00,2022-03-18 22:20:00,-1,10578.0,10607.0,-29.0,2S,39.31623931623932,65.81308565148883,6.9599851546445395,0.36775086816120367,10585.2,10690.4,11016.4,-0.33872788859615754,-4.45607071982681,0.9143754010495286,4.0,-148.24462421691896,-86.49751998863265,0,1,0,0,P2205
2022-03-23 14:50:00,2022-03-23 21:10:00,1,11462.0,11600.285714285714,138.28571428571377,3B,68.08510638297872,62.73040788468656,1.193438526250976,0.904492479307991,11462.4,11434.8,11328.233333333334,0.2792808518065959,0.8425487098472795,0.2029426423094782,3.0,77.3093740099157,70.3820247142393,1,0,1,1,P2205
2022-03-24 09:55:00,2022-03-24 10:05:00,1,11900.0,11835.0,-65.0,3B,42.512077294685994,46.74043524152222,2.1052399363193657,0.3508555169457602,11872.8,11911.4,11694.633333333333,-1.0170056685561812,0.3380091262464191,0.3463847031986897,2.0,167.49675229808236,154.58258599057604,0,0,0,1,P2205
2022-04-01 10:35:00,2022-04-01 11:30:00,-1,11346.0,11096.857142857143,249.14285714285688,2S,62.280701754385966,53.135955695705995,1.3107328941535143,0.61658928067324,11348.0,11320.7,11405.333333333334,0.371813031161472,-0.47401685393257953,0.25906223505861414,1.0,-34.05147498832048,-22.850324957692237,0,0,0,0,P2205
2022-04-07 14:25:00,2022-04-07 21:00:00,-1,11472.0,11503.0,-31.0,2S,36.53846153846153,25.261033824660167,1.473106222425938,0.4309218298164038,11480.8,11497.7,11551.4,0.3144104803493475,-0.3988900450919153,0.19233209303475682,2.0,-8.715655019201222,10.192535564394934,0,1,0,0,P2205
2022-04-12 13:55:00,2022-04-12 21:05:00,1,11936.0,11972.57142857143,36.57142857142935,3B,52.136752136752136,33.075718506985076,0.81337350441035,0.7587789548303757,11926.8,11924.9,11779.933333333332,0.3358522250209939,0.6400538992757276,0.23348271961888895,1.0,83.57975168098528,68.98798356677658,1,0,1,1,P2205
2022-04-13 22:15:00,2022-04-14 09:05:00,1,12174.0,12296.0,122.0,2B,48.484848484848484,57.69708041001654,1.5233002013399988,0.6680221133327645,12164.8,12150.9,12099.866666666667,-0.0328245527654647,0.8777740973832326,0.2103778686890572,2.0,47.19399425454321,46.916619307086606,1,0,1,1,P2205
2023-08-24 10:10:00,2023-08-24 10:40:00,1,7722.0,7720.285714285715,-1.7142857142853245,3B,58.00000000000001,77.39687550764334,1.4065748017717428,0.7342585080483401,7718.8,7708.6,7622.1,0.02586652871183759,1.4428121720881482,0.17438877753031365,1.0,35.876393691828525,19.015538393135195,1,0,1,1,P2401
2023-08-28 09:55:00,2023-08-28 10:00:00,1,7814.0,7791.0,-23.0,3B,44.444444444444436,12.291417174615926,1.3956745414103764,0.276905392042559,7808.8,7836.4,7791.6,-0.91324200913242,-0.3062787136294043,0.3177254558880784,3.0,38.30156741614519,36.69819914466251,0,0,0,0,P2401
2023-08-28 21:35:00,2023-08-28 21:45:00,-1,7698.0,7725.0,-27.0,2S,45.45454545454546,47.146086667400944,0.7832794123001703,0.1854235651986099,7701.6,7711.0,7771.733333333334,-0.46583850931677384,-0.4915912031047909,0.18679132838850926,1.0,-18.413123815029394,-7.765006161825887,0,1,1,0,P2401
2023-08-30 09:55:00,2023-08-30 10:40:00,1,7830.0,7815.0,-15.0,2B,52.94117647058823,31.705621878723548,0.5936681686110167,0.6566683852373549,7834.4,7848.7,7826.866666666667,-0.07631645891630345,-0.1271294177472626,0.15335116586963196,1.0,17.920788901569722,15.132011833485903,0,0,0,0,P2401
2023-08-31 14:00:00,2023-08-31 14:25:00,1,7958.0,7929.0,-29.0,3B,54.6875,35.15166225716865,0.5150274218210724,0.676006422801178,7952.8,7942.8,7897.666666666667,0.2522068095838659,0.2522068095838659,0.15871369622315848,1.0,28.580293229410927,23.37138460310799,1,0,0,1,P2401
2023-09-07 22:50:00,2023-09-08 09:20:00,-1,7526.0,7543.0,-17.0,2S,35.135135135135144,46.98616646856765,1.2190919867987113,0.19237906170252062,7528.0,7546.3,7587.633333333333,-0.21237058667374908,-0.7655755015839483,0.18482336411804995,3.0,-34.786235414007024,-31.49684277303685,0,1,0,0,P2401
2023-09-14 22:20:00,2023-09-15 09:15:00,1,7508.0,7541.428571428572,33.42857142857156,2B,64.91228070175438,42.303022975994345,0.8472892710287758,0.8763974823902028,7504.4,7494.1,7480.766666666666,0.29348986125934395,0.6425702811244882,0.16475126955649125,3.0,17.12989452371312,14.917243218429226,1,0,1,1,P2401
2023-09-18 10:35:00,2023-09-18 13:35:00,-1,7354.0,7327.142857142857,26.857142857143117,2S,43.75,43.69683571253206,0.8979455119019484,0.3742114155478461,7350.8,7348.3,7403.866666666667,0.3554826360404606,-0.43407487791644606,0.233064964879543,4.0,-36.84878224691329,-33.82710761539476,0,0,0,0,P2401
2023-09-21 13:45:00,2023-09-21 21:00:00,-1,7222.0,7184.0,38.0,2S,34.21052631578948,31.526672559159522,0.4098250720066615,-0.13122309643730706,7223.6,7228.7,7273.6,-0.4418668876001064,-0.4693539480949749,0.10919800206002402,1.0,-22.280213067085242,-18.974441282776624,0,1,0,0,P2401
2023-09-25 09:30:00,2023-09-25 09:45:00,1,7296.0,7267.0,-29.0,2B,58.53658536585366,31.66880411840194,0.9479964783742112,0.6665295730849592,7289.2,7284.5,7253.666666666667,-0.24610336341263084,0.5512679162072764,0.23254770912215916,4.0,14.467830791742017,11.499672936911438,1,0,0,0,P2401
2023-10-09 11:30:00,2023-10-09 13:35:00,-1,7150.0,7169.0,-19.0,2S,52.0,22.92064795302681,0.589167054584081,0.357727454244534,7155.2,7158.0,7296.933333333333,-0.30666294954000417,-0.30666294954000417,0.1699779690095371,1.0,-61.57507603612521,-43.12566931303655,0,1,1,0,P2401
2023-10-10 10:15:00,2023-10-10 11:20:00,-1,6988.0,7021.0,-33.0,2S,29.310344827586206,77.06036637807642,2.515303834529324,0.25411767430463755,6995.2,7033.5,7117.566666666667,-0.22837567799028902,-1.7982579376229268,0.18796003752709103,0.0,-58.81062488090265,-48.63585969863818,0,1,0,0,P2401
2023-10-13 14:00:00,2023-10-13 21:05:00,1,7252.0,7292.0,40.0,3B,56.666666666666664,36.913711639944275,0.6993295195774234,0.7607507058566729,7250.4,7238.8,7185.666666666667,0.27654867256636795,0.526753534793456,0.14899478139185188,1.0,34.19638887600195,29.9618063687581,1,0,1,1,P2401
2023-10-20 09:45:00,2023-10-20 10:40:00,-1,7236.0,7221.428571428572,14.571428571428442,2S,44.26229508196722,30.013524509375884,1.2124900213983774,0.18714257497275572,7237.2,7249.5,7311.733333333334,-0.16588332872545797,-0.8783969256107582,0.17989335892445074,3.0,-31.925966001082088,-24.50560888813853,0,1,0,0,P2401
2023-10-26 22:00:00,2023-10-26 22:10:00,1,7258.0,7245.0,-13.0,3B,54.54545454545455,58.14523346018765,0.5326699521471089,0.544030595819196,7254.4,7248.3,7168.7,0.1104667219000266,0.41551246537396835,0.14641632350481643,1.0,49.33639679975295,41.90617135037763,1,0,1,1,P2401
2023-10-27 21:50:00,2023-10-27 22:05:00,1,7286.0,7271.0,-15.0,3B,60.317460317460316,67.44143003223414,1.0417668452866398,0.6412930023744139,7280.4,7269.3,7211.333333333333,-0.3285870755750264,0.4969630038652584,0.19192172373362207,1.0,27.410546271775274,18.636236054699577,1,0,1,1,P2401
2023-10-30 21:50:00,2023-10-31 10:10:00,-1,7232.0,7120.857142857143,111.14285714285688,2S,30.0,35.07114733434637,0.7288640164588294,0.03424845146376122,7233.6,7246.6,7262.9,-0.1934770591487056,-0.6329113924050667,0.11868952467475857,1.0,-3.2458050628620185,2.538985097985586,0,1,0,0,P2401
2023-11-10 10:50:00,2023-11-10 10:55:00,1,7356.0,7329.0,-27.0,3B,48.484848484848484,37.84243073344835,1.2241580461562491,0.505558951924391,7344.4,7347.5,7301.733333333334,-0.43360433604335835,0.9063444108761365,0.1895611833512405,2.0,10.573104348552079,1.8199987044288,0,0,0,1,P2401
2023-11-10 14:50:00,2023-11-10 22:05:00,1,7384.0,7411.714285714285,27.714285714285325,2B,40.243902439024396,40.02959446992221,1.4315115707286972,0.6511630596255646,7385.6,7394.0,7350.066666666667,0.08103727714747766,0.9261781530917945,0.29071271147438094,2.0,21.204483534528663,16.097164454343105,0,0,1,1,P2401
2023-11-15 10:05:00,2023-11-15 11:20:00,1,7588.0,7603.428571428572,15.428571428571558,3B,47.27272727272727,19.97360574469467,0.41362951164790934,0.3948762845306618,7585.2,7589.3,7539.6,-0.026357406431209984,0.3439153439153353,0.1476820380105124,0.0,41.232022299446726,41.21784520757127,0,0,1,1,P2401
2023-11-17 11:15:00,2023-11-17 11:20:00,-1,7480.0,7495.0,-15.0,2S,77.55102040816327,55.0208356382473,1.1713295403079271,0.8230790684104149,7484.8,7451.8,7527.066666666667,0.5376344086021501,0.5376344086021501,0.11209556172750575,1.0,-39.41169036654992,-35.25786978049666,0,0,1,0,P2401
2023-11-29 13:50:00,2023-11-29 14:40:00,-1,7308.0,7280.0,28.0,2S,51.66666666666666,50.021389911159396,0.8000929756198266,0.36652335782316614,7306.0,7303.8,7336.233333333334,-0.05479452054794054,-0.6806425265450611,0.17579767196995338,1.0,-21.424900258688467,-14.839367007260439,0,0,0,0,P2401
2023-12-06 10:55:00,2023-12-06 13:35:00,-1,6932.0,6951.0,-19.0,2S,44.827586206896555,67.35965541861206,1.7788444270863635,0.3462045867614185,6934.8,6945.0,7046.266666666666,0.31865585168018296,-1.5073947667804344,0.19835268491917077,1.0,-56.05733841770052,-42.095739337692095,0,1,0,0,P2401
2023-12-07 10:10:00,2023-12-07 10:40:00,-1,6808.0,6833.0,-25.0,2S,47.05882352941176,66.28245655284061,2.2864381657488537,0.3069737861619304,6814.8,6820.1,6894.0,0.11795930404010502,-1.4227642276422814,0.29896464259810857,1.0,-50.67784651563579,-41.43553343822764,0,1,1,0,P2401
2023-12-08 11:15:00,2023-12-08 21:00:00,1,7030.0,7072.0,42.0,3B,60.6060606060606,17.31720372569873,0.7322932515728481,0.6671162743446245,7029.2,7027.4,6984.833333333333,-0.056818181818185653,0.3708987161198385,0.10718614962738865,2.0,34.515134143562136,31.478536607326184,1,0,1,1,P2401
2023-12-12 10:15:00,2023-12-12 10:30:00,1,7110.0,7091.0,-19.0,2B,34.09090909090909,26.726589626370735,0.7731081544702576,0.2962221215844059,7104.8,7109.2,7095.7,-0.36496350364964014,0.0,0.16607862964788844,3.0,12.207252995406634,12.595587317188809,0,0,0,0,P2401
2023-12-07 10:10:00,2023-12-07 10:40:00,-1,6928.0,6955.0,-27.0,2S,40.54054054054054,75.66975658521072,2.861929426500915,0.25282954342398123,6934.4,6955.2,7036.4,-0.14459224985541308,-1.9312695257029278,0.32476464635351915,1.0,-48.41414493943739,-34.23489043275029,0,1,1,0,P2405
2023-12-07 23:00:00,2023-12-08 09:15:00,1,7106.0,7122.0,16.0,3B,67.5,20.67287288028797,0.544386392897127,0.9066355025447744,7102.0,7092.3,7029.966666666666,0.31047135196160536,0.2821670428893919,0.1336309845750016,1.0,19.736958843728644,8.557018507133513,1,0,1,1,P2405
2023-12-12 10:15:00,2023-12-12 10:30:00,1,7218.0,7199.0,-19.0,2B,39.53488372093023,39.96149696943035,0.9908974296837512,0.4174621423831858,7213.6,7213.9,7192.666666666667,-0.33185840707964376,0.27824151363382565,0.177783319528777,4.0,15.393293963186807,13.560646844284795,0,0,0,1,P2405
2023-12-13 14:25:00,2023-12-13 21:05:00,-1,7076.0,7091.0,-15.0,2S,30.30303030303031,56.03890389957469,0.8756719938963551,0.23104111246214998,7082.0,7090.7,7121.633333333333,-0.11296243998870636,-0.8132361189007287,0.13043474989870626,2.0,-22.675015155005894,-18.23480742982178,0,1,1,0,P2405
2023-12-22 10:10:00,2023-12-22 10:35:00,-1,7008.0,7031.0,-23.0,2S,55.0,41.12515081308506,1.7765887536609424,0.5890665409004148,7016.8,7014.9,7081.933333333333,0.5150214592274605,-0.5097706032285432,0.23805613782171478,2.0,-43.88619684479909,-33.97172636810267,0,0,1,0,P2405
2023-12-25 22:00:00,2023-12-25 23:00:00,1,7162.0,7139.0,-23.0,3B,58.82352941176471,38.6330227266733,0.9361322443481481,0.7034030849055051,7152.4,7142.4,7103.566666666667,0.19602352282273028,0.3928170594837299,0.1879257827076398,5.0,14.33847053568661,10.497806096728056,1,0,1,1,P2405
